100 4950
4 7 2538.42471
4 8 850.71852
4 9 2511.70958
4 10 1030.06893
4 11 1695.41735
4 12 2649.13892
4 13 3362.05131
4 14 3441.60965
4 15 1794.27451
4 16 624.77196
4 17 1789.48959
4 18 928.90312
4 19 372.3399
4 20 2508.21151
4 21 1444.92111
4 22 660.86685
4 23 1928.3747
4 24 1101.31058
4 25 2203.68623
4 26 417.06235
4 27 2675.05551
4 28 1478.04871
4 29 3149.95635
4 30 3152.2998
4 31 844.35182
4 32 1696.5627
4 33 3458.91602
4 34 2886.52386
4 35 2674.07573
4 36 1336.01347
4 37 3428.18028
4 38 1189.67306
4 39 3060.98889
4 40 2087.30185
4 41 3771.1119
4 42 867.68197
4 43 3343.36896
4 44 2479.00182
4 45 1895.49782
4 46 3197.56157
4 47 1394.72291
4 48 3555.86066
4 49 785.49475
4 50 2568.81782
4 51 2195.77458
4 52 3447.68473
4 53 497.63641
4 54 2071.58031
4 55 2801.62239
4 56 500.37186
4 57 2454.43802
4 58 1763.01134
4 59 1572.77875
4 60 2235.15279
4 61 2076.10814
4 62 2353.39436
4 63 973.90349
4 64 2131.24025
4 65 147.17676
4 66 216.1134
4 67 1502.06824
4 68 2575.05728
4 69 2132.52925
4 70 554.47633
4 71 3704.46177
4 72 1293.38703
4 73 2416.40477
4 74 1507.78248
4 75 477.20017
4 76 3443.82346
4 77 2147.80493
4 78 3412.10346
4 79 718.35715
4 80 758.02177
4 81 2215.77368
4 82 2965.15801
4 83 2808.10559
4 84 1061.23324
4 85 2712.55175
4 86 2611.05649
4 87 2332.15458
4 88 644.04969
4 89 992.36284
4 90 747.46639
4 91 1760.31616
4 92 819.31923
4 93 1491.48416
4 94 784.62348
4 95 3196.27439
4 96 3344.20469
4 97 324.22986
4 98 1821.03075
4 99 1498.55163
4 100 3701.24641
5 6 2919.35215
5 7 1423.98912
5 8 2605.81753
5 9 1400.12142
5 10 3218.1953
5 11 2883.28372
5 12 1552.61843
5 13 502.33256
5 14 890.90628
5 15 2934.40318
5 16 3770.09827
5 17 2946.54306
5 18 3681.02866
5 19 3277.00748
5 20 1655.73065
5 21 3135.40364
5 22 3839.75338
5 23 2328.64467
5 24 3691.8169
5 25 1343.5014
5 26 3765.13798
5 27 1675.5241
5 28 2113.8271
5 29 972.74868
5 30 553.16634
5 31 2700.63863
5 32 2683.12132
5 33 474.65882
5 34 1178.07173
5 35 1851.225
5 36 3569.12328
5 37 69.2315
5 38 3688.56463
5 39 437.38541
5 40 1413.01663
5 41 1079.08202
5 42 2593.88145
5 43 1244.73973
5 44 1007.24625
5 45 2548.36909
5 46 1107.07949
5 47 2591.8775
5 48 652.15029
5 49 2964.1223
5 50 887.02875
5 51 1498.04039
5 52 259.23927
5 53 3515.59739
5 54 1468.37393
5 55 1342.82724
5 56 2961.86242
5 57 1499.52292
5 58 1818.49003
5 59 3221.86344
5 60 2087.72628
5 61 1506.11089
5 62 1965.28369
5 63 2799.73659
5 64 1349.99852
5 65 3583.50694
5 66 3661.45244
5 67 1971.11187
5 68 905.80627
5 69 1316.70574
5 70 3869.00827
5 71 1007.26263
5 72 3145.42604
5 73 1030.67405
5 74 3156.84669
5 75 3049.34698
5 76 564.02216
5 77 1957.62841
5 78 242.1673
5 79 3530.7257
5 80 2768.47539
5 81 1310.24654
5 82 704.49485
5 83 1319.48854
5 84 3354.73591
5 85 805.34837
5 86 1738.26839
5 87 1442.08322
5 88 3734.7194
5 89 2515.8905
5 90 3166.41706
5 91 2468.07496
5 92 2701.29617
5 93 2128.81422
5 94 3879.30367
5 95 670.54679
5 96 253.14028
5 97 3124.03905
5 98 2373.91491
5 99 3863.26753
5 100 894.15211
6 7 1812.30737
6 8 533.67031
6 9 1793.85423
6 10 436.02294
6 11 907.18135
6 12 1891.77826
6 13 2940.7783
6 14 2758.11983
6 15 1014.6768
6 16 867.13897
6 17 1012.35419
6 18 781.95204
6 19 473.70138
6 20 1743.55528
6 21 737.13025
6 22 937.2433
6 23 1110.78576
6 24 843.28228
6 25 1590.11352
6 26 1238.99839
6 27 1899.79894
6 28 811.00555
6 29 2458.4729
6 30 2538.56101
6 31 944.0339
6 32 880.7775
6 33 3029.28539
6 34 2175.12528
6 35 1879.61086
6 36 876.62193
6 37 2914.20143
6 38 878.00911
6 39 2499.15206
6 40 1720.11773
6 41 3071.17648
6 42 764.29445
6 43 2610.47773
6 44 2050.53359
6 45 1074.24113
6 46 2484.16626
6 47 574.18638
6 48 2911.47883
6 49 47.07441
6 50 2096.31224
6 51 1513.77938
6 52 2870.3073
6 53 623.91025
6 54 1745.02865
6 55 2068.13201
6 56 697.68904
6 57 1722.47845
6 58 1113.115
6 59 886.00056
6 60 1428.7428
6 61 1437.61365
6 62 1555.52596
6 63 157.25775
6 64 1735.62237
6 65 960.02552
6 66 970.27058
6 67 973.53634
6 68 2014.44235
6 69 1630.60633
6 70 1007.92162
6 71 3011.41047
6 72 604.46671
6 73 1922.5738
6 74 802.88604
6 75 374.23255
6 76 3034.31211
6 77 1361.37871
6 78 2838.76734
6 79 611.65758
6 80 886.48801
6 81 1616.26761
6 82 2567.15952
6 83 2078.01083
6 84 560.97237
6 85 2130.50252
6 86 1830.29888
6 87 1633.84363
6 88 825.11211
6 89 942.6484
6 90 249.32709
6 91 938.87007
6 92 329.07446
6 93 804.20458
6 94 962.25153
6 95 2811.48004
6 96 2773.24233
6 97 609.58428
6 98 1002.96012
6 99 1154.04549
6 100 3024.69916
7 8 1724.84028
7 9 50.24938
7 10 1989.20537
7 11 1511.09232
7 12 216.1134
7 13 1709.03628
7 14 963.35092
7 15 1545.00647
7 16 2670.95563
7 17 1557.71146
7 18 2480.83151
7 19 2259.77455
7 20 242.20033
7 21 1806.20403
7 22 2740.22791
7 23 942.25103
7 24 2447.78533
7 25 555.79223
7 26 2931.31592
7 27 345.68483
7 28 1062.01507
7 29 663.19303
7 30 894.87988
7 31 2040.94733
7 32 1320.1231
7 33 1756.40656
7 34 366.89508
7 35 508.99214
7 36 2265.81288
7 37 1453.67534
7 38 2423.1983
7 39 1005.72611
7 40 1258.79188
7 41 1261.29973
7 42 1843.69412
7 43 805.09627
7 44 1165.01073
7 45 1153.7348
7 46 672.30945
7 47 1332.88409
7 48 1164.60508
7 49 1859.252
7 50 1051.98146
7 51 382.78192
7 52 1263.39622
7 53 2435.29752
7 54 1362.06204
7 55 264.15147
7 56 2144.67247
7 57 93.04837
7 58 800.23559
7 59 1866.83074
7 60 666.1081
7 61 561.80513
7 62 541.61333
7 63 1662.5691
7 64 1187.47168
7 65 2685.57722
7 66 2729.88663
7 67 1130.68165
7 68 740.94534
7 69 895.31726
7 70 2820.22481
7 71 1205.23068
7 72 1850.6026
7 73 934.84758
7 74 1814.3649
7 75 2070.01643
7 76 1810.52037
7 77 560.01607
7 78 1245.82904
7 79 2382.85648
7 80 2071.41811
7 81 593.67078
7 82 1508.62388
7 83 269.68315
7 84 2112.2746
7 85 714.19395
7 86 369.432
7 87 237.9937
7 88 2624.0
7 89 1867.18183
7 90 2031.08099
7 91 1108.95311
7 92 1719.10791
7 93 1046.94078
7 94 2744.0164
7 95 1707.41969
7 96 1196.33816
7 97 2229.60198
7 98 1009.7569
7 99 2544.23132
7 100 1231.34764
8 9 1693.38389
8 10 969.69273
8 11 1307.46855
8 12 1858.84184
8 13 2553.93363
8 14 2600.32171
8 15 1420.53546
8 16 1210.84186
8 17 1421.95112
8 18 1257.13205
8 19 691.03473
8 20 1728.84383
8 21 1228.32772
8 22 1276.91542
8 23 1295.39067
8 24 1350.98816
8 25 1355.05904
8 26 1216.0037
8 27 1904.64275
8 28 670.85766
8 29 2312.64632
8 30 2301.66722
8 31 464.96882
8 32 1210.88934
8 33 2648.02153
8 34 2059.71114
8 35 1934.29703
8 36 1410.09007
8 37 2590.02896
8 38 1397.243
8 39 2212.88612
8 40 1288.82
8 41 2933.78339
8 42 247.77813
8 43 2524.46945
8 44 1660.67577
8 45 1347.31214
8 46 2369.01034
8 47 849.7635
8 48 2706.768
8 49 553.17628
8 50 1736.74897
8 51 1365.05678
8 52 2598.65888
8 53 958.17535
8 54 1293.2088
8 55 1988.89165
8 56 420.63999
8 57 1646.53576
8 58 930.4069
8 59 1379.07832
8 60 1539.01592
8 61 1233.10543
8 62 1630.71794
8 63 554.04873
8 64 1320.95912
8 65 993.62015
8 66 1061.0754
8 67 651.46374
8 68 1725.77924
8 69 1289.12567
8 70 1275.73116
8 71 2865.05305
8 72 1113.8007
8 73 1577.34524
8 74 1291.32877
8 75 456.98359
8 76 2641.09409
8 77 1411.55942
8 78 2563.42973
8 79 1047.85161
8 80 438.5077
8 81 1365.77634
8 82 2163.98336
8 83 1992.99398
8 84 1092.477
8 85 1862.13023
8 86 1849.7962
8 87 1506.36018
8 88 1187.76513
8 89 416.3292
8 90 738.87482
8 91 1175.92389
8 92 206.3056
8 93 696.6039
8 94 1345.78602
8 95 2402.83999
8 96 2495.66604
8 97 527.05692
8 98 1199.8054
8 99 1683.73662
8 100 2857.2688
9 10 1980.89197
9 11 1518.62602
9 12 266.27054
9 13 1674.20728
9 14 972.26025
9 15 1555.99807
9 16 2654.91036
9 17 1568.60448
9 18 2471.4692
9 19 2237.65636
9 20 281.31122
9 21 1807.97345
9 22 2724.37039
9 23 950.8533
9 24 2442.02948
9 25 506.32006
9 26 2902.39694
9 27 394.83288
9 28 1033.99275
9 29 671.25256
9 30 878.08029
9 31 2002.80828
9 32 1325.4735
9 33 1723.48745
9 34 381.28336
9 35 555.71396
9 36 2265.53592
9 37 1427.8785
9 38 2419.35632
9 39 977.49169
9 40 1208.59092
9 41 1277.43571
9 42 1807.63741
9 43 832.32506
9 44 1116.88182
9 45 1165.08755
9 46 690.97395
9 47 1324.54709
9 48 1163.59787
9 49 1840.87289
9 50 1005.68385
9 51 341.69723
9 52 1246.6455
9 53 2417.44679
9 54 1311.87576
9 55 297.5584
9 56 2112.59674
9 57 99.76472
9 58 765.87336
9 59 1872.34399
9 60 687.60817
9 61 517.34901
9 62 569.52612
9 63 1645.47896
9 64 1137.22645
9 65 2658.7986
9 66 2704.79315
9 67 1092.44039
9 68 696.58094
9 69 845.18519
9 70 2801.49478
9 71 1219.05947
9 72 1848.3682
9 73 886.27592
9 74 1817.94527
9 75 2045.10953
9 76 1776.01492
9 77 569.57265
9 78 1227.73165
9 79 2369.3248
9 80 2034.61741
9 81 543.73707
9 82 1466.80639
9 83 299.92332
9 84 2105.5472
9 85 675.88313
9 86 415.40944
9 87 195.48913
9 88 2608.58218
9 89 1827.88758
9 90 2015.52102
9 91 1112.76323
9 92 1692.60657
9 93 1020.76932
9 94 2730.50563
9 95 1668.26167
9 96 1176.47779
9 97 2201.1815
9 98 1013.98422
9 99 2546.21445
9 100 1240.41606
10 11 721.2614
10 12 2024.65528
10 13 3286.98418
10 14 2952.33619
10 15 802.17267
10 16 769.80127
10 17 794.76852
10 18 493.37714
10 19 664.25372
10 20 1871.21485
10 21 420.38673
10 22 829.60774
10 23 1136.55488
10 24 473.62538
10 25 1874.70984
10 26 1416.40425
10 27 2003.39711
10 28 1117.59474
10 29 2651.64949
10 30 2792.85517
10 31 1366.02343
10 32 795.61611
10 33 3371.09982
10 34 2355.76272
10 35 1944.72646
10 36 441.19157
10 37 3220.13944
10 38 478.48093
10 39 2786.9512
10 40 2107.21072
10 41 3244.04269
10 42 1197.60177
10 43 2755.66798
10 44 2409.84398
10 45 1017.20893
10 46 2654.48036
10 47 656.40993
10 48 3136.00781
10 49 420.59482
10 50 2437.38733
10 51 1749.77141
10 52 3141.82431
10 53 617.28762
10 54 2141.97596
10 55 2226.89425
10 56 1078.64452
10 57 1896.26369
10 58 1401.86198
10 59 542.72
10 60 1481.2704
10 61 1712.77932
10 62 1626.0163
10 63 465.46536
10 64 2114.00781
10 65 1136.89094
10 66 1102.39058
10 67 1340.55399
10 68 2315.18855
10 69 1973.39834
10 70 969.92886
10 71 3192.02647
10 72 269.65163
10 73 2259.18437
10 74 480.58506
10 75 712.19801
10 76 3383.74851
10 77 1469.70609
10 78 3113.28315
10 79 454.23452
10 80 1301.62399
10 81 1908.68986
10 82 2927.25264
10 83 2240.56444
10 84 140.03571
10 85 2415.41404
10 86 1926.3712
10 87 1848.41148
10 88 713.08485
10 89 1376.93936
10 90 300.02667
10 91 945.01058
10 92 764.69733
10 93 1095.56241
10 94 791.77017
10 95 3172.55859
10 96 3050.33982
10 97 933.77353
10 98 1035.70507
10 99 725.82711
10 100 3220.43988
11 12 1483.06608
11 13 3056.08655
11 14 2450.3112
11 15 113.07077
11 16 1487.71099
11 17 115.26057
11 18 1161.23426
11 19 1323.96412
11 20 1334.15179
11 21 348.93123
11 22 1544.6129
11 23 569.01406
11 24 1060.31741
11 25 1592.27039
11 26 2102.4255
11 27 1427.01717
11 28 1026.07797
11 29 2158.99166
11 30 2390.684
11 31 1771.00706
11 32 201.85391
11 33 3126.63461
11 34 1859.02448
11 35 1329.07976
11 36 804.47996
11 37 2899.67791
11 38 1004.97264
11 39 2446.65179
11 40 2052.77787
11 41 2705.46429
11 42 1553.66921
11 43 2196.00091
11 44 2252.6096
11 45 370.00541
11 46 2130.13615
11 47 485.24221
11 48 2672.88702
11 49 931.18097
11 50 2231.72691
11 51 1391.60411
11 52 2757.15252
11 53 1334.04423
11 54 2118.40341
11 55 1706.9669
11 56 1592.13693
11 57 1421.52664
11 58 1199.96542
11 59 361.27137
11 60 888.38055
11 61 1431.61622
11 62 1039.23289
11 63 791.76764
11 64 2031.86343
11 65 1819.13853
11 66 1800.88339
11 67 1324.60598
11 68 2027.11618
11 69 1807.75358
11 70 1690.79508
11 71 2664.74783
11 72 467.08672
11 73 2054.65812
11 74 328.69439
11 75 1280.1125
11 76 3158.01583
11 77 951.15614
11 78 2735.05576
11 79 1173.36482
11 80 1733.53771
11 81 1638.25059
11 82 2745.89621
11 83 1725.00116
11 84 781.21956
11 85 2088.98372
11 86 1346.00149
11 87 1442.33873
11 88 1430.23634
11 89 1707.30431
11 90 954.11215
11 91 415.49609
11 92 1127.81736
11 93 982.15325
11 94 1491.46438
11 95 2984.60081
11 96 2679.09033
11 97 1516.31956
11 98 509.73424
11 99 1053.22979
11 100 2712.87246
12 13 1876.00906
12 14 969.14911
12 15 1501.45596
12 16 2735.85837
12 17 1514.44379
12 18 2518.00318
12 19 2352.08716
12 20 153.58385
12 21 1800.00111
12 22 2804.08737
12 23 921.09174
12 24 2469.69634
12 25 767.60667
12 26 3050.37309
12 27 136.48809
12 28 1188.3539
12 29 685.81047
12 30 1005.19899
12 31 2201.48881
12 32 1304.34505
12 33 1916.31443
12 34 395.40991
12 35 312.19545
12 36 2265.17306
12 37 1589.21647
12 38 2437.03201
12 39 1154.61249
12 40 1473.78424
12 41 1227.82491
12 42 1996.18361
12 43 731.01642
12 44 1376.80245
12 45 1114.84214
12 46 647.09273
12 47 1375.18181
12 48 1207.3591
12 49 1938.07869
12 50 1258.81373
12 51 570.73724
12 52 1366.93123
12 53 2508.79114
12 54 1576.91154
12 55 229.9239
12 56 2279.36943
12 57 240.75091
12 58 955.11779
12 59 1843.94902
12 60 598.81967
12 61 756.1283
12 62 452.09291
12 63 1737.55144
12 64 1403.00249
12 65 2796.12053
12 66 2833.12866
12 67 1296.08719
12 68 943.40076
12 69 1109.87657
12 70 2896.07614
12 71 1183.26413
12 72 1861.19773
12 73 1147.96559
12 74 1800.2847
12 75 2174.94942
12 76 1975.96584
12 77 555.64467
12 78 1354.70919
12 79 2438.23707
12 80 2226.2309
12 81 807.37228
12 82 1700.4026
12 83 250.87447
12 84 2140.16004
12 85 899.55211
12 86 185.97043
12 87 435.78435
12 88 2686.4015
12 89 2033.10034
12 90 2096.93228
12 91 1104.00091
12 92 1832.68792
12 93 1166.27698
12 94 2797.84864
12 95 1889.64785
12 96 1312.49381
12 97 2348.60384
12 98 1005.56054
12 99 2532.47784
12 100 1229.9935
13 14 1370.37221
13 15 3122.30684
13 16 3756.47614
13 17 3133.57464
13 18 3720.48518
13 19 3243.39822
13 20 1950.9408
13 21 3267.83262
13 22 3824.39381
13 23 2531.76381
13 24 3755.48692
13 25 1464.17554
13 26 3639.88928
13 27 2008.75708
13 28 2170.08041
13 29 1397.14065
13 30 956.62166
13 31 2561.278
13 32 2854.35842
13 33 100.6628
13 34 1542.65388
13 35 2186.90741
13 36 3672.72447
13 37 433.17548
13 38 3765.05312
13 39 733.48483
13 40 1274.76194
13 41 1580.21391
13 42 2494.47089
13 43 1701.27746
13 44 894.91061
13 45 2751.82794
13 46 1541.71755
13 47 2702.53307
13 48 1150.5138
13 49 2982.43608
13 50 849.63168
13 51 1674.8388
13 52 755.00795
13 53 3501.008
13 54 1296.44591
13 55 1693.54923
13 56 2863.71175
13 57 1767.78647
13 58 1900.22841
13 59 3371.63966
13 60 2342.80708
13 61 1626.49316
13 62 2240.20222
13 63 2840.7198
13 64 1234.18718
13 65 3489.32085
13 66 3578.13639
13 67 1967.41658
13 68 1033.00774
13 69 1314.33025
13 70 3829.44395
13 71 1507.06072
13 72 3254.74254
13 73 1028.40897
13 74 3298.39431
13 75 3009.97957
13 76 102.82509
13 77 2186.83996
13 78 730.03356
13 79 3547.62033
13 80 2637.90258
13 81 1419.32378
13 82 399.84622
13 83 1670.75193
13 84 3426.63698
13 85 1002.72628
13 86 2059.71964
13 87 1660.76187
13 88 3727.58434
13 89 2386.25669
13 90 3189.99451
13 91 2644.31919
13 92 2682.30367
13 93 2195.08178
13 94 3880.2027
13 95 215.64091
13 96 715.43693
13 97 3047.17082
13 98 2557.73533
13 99 3971.84718
13 100 1395.54505
14 15 2470.59507
14 16 3622.68423
14 17 2483.58008
14 18 3443.48806
14 19 3190.10721
14 20 1116.19801
14 21 2760.05688
14 22 3692.40789
14 23 1884.42564
14 24 3410.87232
14 25 1254.7709
14 26 3816.03276
14 27 1046.56056
14 28 1972.45659
14 29 301.04153
14 30 482.37434
14 31 2838.50542
14 32 2267.40071
14 33 1360.58113
14 34 598.0209
14 35 1192.55859
14 36 3222.91312
14 37 954.50982
14 38 3385.05908
14 39 740.64836
14 40 1727.45188
14 41 343.63353
14 42 2672.00468
14 43 379.34813
14 44 1410.11524
14 45 2083.27939
14 46 329.95303
14 47 2295.93663
14 48 287.58651
14 49 2805.19322
14 50 1248.35972
14 51 1250.96003
14 52 633.5148
14 53 3381.93924
14 54 1819.14815
14 55 743.34716
14 56 3008.84114
14 57 1056.38109
14 58 1679.31534
14 59 2810.48359
14 60 1567.9493
14 61 1367.23078
14 62 1420.27392
14 63 2612.65861
14 64 1647.53938
14 65 3587.55627
14 66 3642.55789
14 67 1958.18079
14 68 1013.87623
14 69 1450.67433
14 70 3763.34652
14 71 267.55186
14 72 2811.12024
14 73 1273.97998
14 74 2763.83882
14 75 2986.95581
14 76 1446.32673
14 77 1507.45514
14 78 649.05855
14 79 3340.39668
14 80 2885.91649
14 81 1254.78285
14 82 1415.41125
14 83 725.58115
14 84 3075.61132
14 85 863.02028
14 86 1125.87966
14 87 1124.46343
14 88 3577.37516
14 89 2652.86958
14 90 2984.55106
14 91 2061.38012
14 92 2629.43815
14 93 1967.07702
14 94 3701.49119
14 95 1490.62034
14 96 655.08015
14 97 3122.9041
14 98 1962.03007
14 99 3495.99113
14 100 268.16786
15 16 1560.85393
15 17 13.0384
15 18 1219.4466
15 19 1422.13923
15 20 1355.95059
15 21 402.2263
15 22 1615.35755
15 23 606.92339
15 24 1105.60119
15 25 1661.00271
15 26 2198.40897
15 27 1436.02263
15 28 1125.43014
15 29 2183.24941
15 30 2432.38258
15 31 1884.0215
15 32 280.03214
15 33 3190.69977
15 34 1884.71032
15 35 1326.21718
15 36 830.83151
15 37 2953.09888
15 38 1042.70082
15 39 2499.03982
15 40 2144.2262
15 41 2715.52352
15 42 1666.73363
15 43 2203.00363
15 44 2332.03452
15 45 391.28123
15 46 2146.92268
15 47 595.18485
15 48 2700.7884
15 49 1037.10221
15 50 2305.31256
15 51 1451.16126
15 52 2800.1666
15 53 1418.81676
15 54 2212.25767
15 55 1728.44815
15 56 1702.57599
15 57 1457.50369
15 58 1285.22216
15 59 370.47267
15 60 902.7652
15 61 1502.70423
15 62 1051.70053
15 63 902.70316
15 64 2120.78523
15 65 1915.41118
15 66 1893.37054
15 67 1425.29436
15 68 2090.68051
15 69 1889.44225
15 70 1767.32142
15 71 2677.84988
15 72 538.16447
15 73 2129.60677
15 74 364.9178
15 75 1386.39424
15 76 3224.58757
15 77 986.42638
15 78 2779.34183
15 79 1248.90752
15 80 1846.28979
15 81 1708.16861
15 82 2819.88741
15 83 1747.39692
15 84 848.06662
15 85 2146.05592
15 86 1354.88929
15 87 1492.38132
15 88 1502.96939
15 89 1820.12225
15 90 1049.48797
15 91 478.87368
15 92 1240.45193
15 93 1080.59983
15 94 1555.11704
15 95 3056.80438
15 96 2724.89449
15 97 1622.85243
15 98 565.09999
15 99 1057.65117
15 100 2730.56368
16 17 1552.2168
16 18 399.40581
16 19 523.32113
16 20 2584.53187
16 21 1162.01076
16 22 70.17834
16 23 1885.91013
16 24 578.07006
16 25 2452.43899
16 26 839.80295
16 27 2730.45674
16 28 1674.98776
16 29 3322.44142
16 30 3403.92391
16 31 1387.5482
16 32 1562.8682
16 33 3848.76604
16 34 3035.95125
16 35 2688.48452
16 36 876.62078
16 37 3761.27638
16 38 674.11127
16 39 3356.25044
16 40 2498.68706
16 41 3931.96961
16 42 1333.68812
16 43 3462.0803
16 44 2861.57195
16 45 1783.54366
16 46 3343.22539
16 47 1367.09034
16 48 3778.61575
16 49 820.28897
16 50 2924.84957
16 51 2380.7398
16 52 3731.49863
16 53 255.69122
16 54 2503.86601
16 55 2922.54752
16 56 1020.65469
16 57 2579.86705
16 58 1977.58363
16 59 1247.61573
16 60 2226.07098
16 61 2302.57009
16 62 2365.2892
16 63 1010.03168
16 64 2527.81032
16 65 630.89223
16 66 534.19566
16 67 1802.51519
16 68 2868.85413
16 69 2464.07569
16 70 214.84878
16 71 3873.8437
16 72 1023.13733
