51 1275
5 34 21.2132
5 35 39.66106
5 36 45.27693
5 37 11.31371
5 38 7.07107
5 39 24.20744
5 40 42.43819
5 41 32.69557
5 42 27.58623
5 43 48.79549
5 44 18.02776
5 45 20.02498
5 46 12.04159
5 47 15.13275
5 48 29.15476
5 49 8.24621
5 50 17.46425
5 51 14.14214
6 7 16.49242
6 8 18.02776
6 9 34.0147
6 10 39.69887
6 11 21.84033
6 12 18.02776
6 13 27.20294
6 14 10.29563
6 15 34.43835
6 16 31.57531
6 17 24.73863
6 18 14.56022
6 19 34.9285
6 20 37.64306
6 21 41.30375
6 22 23.25941
6 23 11.18034
6 24 13.92839
6 25 16.64332
6 26 21.84033
6 27 9.05539
6 28 29.73214
6 29 37.01351
6 30 42.05948
6 31 27.20294
6 32 17.02939
6 33 44.65423
6 34 42.37924
6 35 44.01136
6 36 47.41308
6 37 27.313
6 38 26.83282
6 39 49.67897
6 40 44.01136
6 41 31.95309
6 42 37.0
6 43 23.34524
6 44 33.24154
6 45 41.14608
6 46 13.60147
6 47 15.52417
6 48 8.94427
6 49 33.01515
6 50 36.40055
6 51 11.40175
7 8 14.03567
7 9 46.09772
7 10 54.03702
7 11 33.30165
7 12 34.0147
7 13 39.84972
7 14 21.58703
7 15 50.69517
7 16 41.34005
7 17 41.23106
7 18 30.0
7 19 50.15974
7 20 40.31129
7 21 49.65884
7 22 25.70992
7 23 6.08276
7 24 14.21267
7 25 26.92582
7 26 11.18034
7 27 19.84943
7 28 26.30589
7 29 43.65776
7 30 54.56189
7 31 20.88061
7 32 27.01851
7 33 60.41523
7 34 53.25411
7 35 45.0
7 36 46.38965
7 37 43.65776
7 38 39.59798
7 39 63.78087
7 40 58.24946
7 41 46.52956
7 42 53.15073
7 43 12.04159
7 44 49.72927
7 45 57.38467
7 46 28.30194
7 47 32.01562
7 48 11.31371
7 49 46.75468
7 50 46.87217
7 51 26.41969
8 9 35.80503
8 10 45.61798
8 11 23.70654
8 12 30.0
8 13 45.22168
8 14 27.58623
8 15 46.27094
8 16 29.69848
8 17 39.20459
8 18 32.20248
8 19 52.20153
8 20 26.30589
8 21 36.89173
8 22 12.08305
8 23 15.81139
8 24 25.07987
8 25 33.94113
8 26 7.2111
8 27 14.03567
8 28 13.0
8 29 30.41381
8 30 44.20407
8 31 9.21954
8 32 17.46425
8 33 54.12024
8 34 41.72529
8 35 31.01612
8 36 32.75668
8 37 40.0125
8 38 30.41381
8 39 54.70832
8 40 61.7414
8 41 49.65884
8 42 52.95281
8 43 26.07681
8 44 47.01064
8 45 52.61179
8 46 23.02173
8 47 30.59412
8 48 9.21954
8 49 38.01316
8 50 35.35534
8 51 22.02272
9 10 12.04159
9 11 12.80625
9 12 21.0238
9 13 47.67599
9 14 41.0
9 15 23.34524
9 16 8.0
9 17 26.92582
9 18 35.0
9 19 43.82921
9 20 25.4951
9 21 13.45362
9 22 26.0
9 23 43.26662
9 24 47.92703
9 25 45.27693
9 26 43.01163
9 27 26.62705
9 28 35.17101
9 29 16.15549
9 30 8.48528
9 31 39.0
9 32 19.10497
9 33 23.76973
9 34 9.0
9 35 31.62278
9 36 37.64306
9 37 22.82542
9 38 7.28011
9 39 19.31321
9 40 54.20332
9 41 44.94441
9 42 38.60052
9 43 56.30275
9 44 28.42534
9 45 26.41969
9 46 20.88061
9 47 27.01851
9 48 34.82815
9 49 6.40312
9 50 5.65685
9 51 23.08679
10 11 21.93171
10 12 22.82542
10 13 46.17359
10 14 44.29447
10 15 15.81139
10 16 20.02498
10 17 24.08319
10 18 36.05551
10 19 38.83298
10 20 37.48333
10 21 23.70654
10 22 37.10795
10 23 50.20956
10 24 53.00943
10 25 47.16991
10 26 52.7731
10 27 34.20526
10 28 46.69047
10 29 27.89265
10 30 9.21954
10 31 50.0
10 32 28.17801
10 33 12.08305
10 34 15.6205
10 35 43.41659
10 36 49.47727
10 37 19.0263
10 38 15.23155
10 39 10.0
10 40 48.38388
10 41 41.19466
10 42 31.95309
10 43 62.96825
10 44 21.84033
10 45 16.27882
10 46 26.1725
10 47 28.23119
10 48 42.80187
10 49 7.61577
10 50 16.76305
10 51 28.3196
11 12 14.21267
11 13 40.31129
11 14 30.01666
11 15 25.70992
11 16 10.0
11 17 23.43075
11 18 26.24881
11 19 40.31129
11 20 22.67157
11 21 20.02498
11 22 16.0
11 23 30.52868
11 24 35.73514
11 25 35.12834
11 26 30.88689
11 27 13.89244
11 28 26.01922
11 29 17.46425
11 30 21.26029
11 31 28.44293
11 32 6.40312
11 33 31.257
11 34 20.61553
11 35 29.73214
11 36 35.0
11 37 21.47091
11 38 6.7082
11 39 31.06445
11 40 50.93133
11 41 40.0
11 42 37.44329
11 43 43.56604
11 44 28.63564
11 45 31.14482
11 46 10.19804
11 47 19.23538
11 48 22.02272
11 49 14.31782
11 50 14.56022
11 51 12.04159
12 13 26.92582
12 14 21.47091
12 15 16.76305
12 16 22.84732
12 17 9.84886
12 18 14.03567
12 19 26.1725
12 20 36.76955
12 21 32.57299
12 22 27.313
12 23 29.15476
12 24 30.4795
12 25 24.73863
12 26 36.22154
12 27 16.03122
12 28 37.0
12 29 31.38471
12 30 27.45906
12 31 37.48333
12 32 15.65248
12 33 26.62705
12 34 30.01666
12 35 43.84062
12 36 48.9183
12 37 10.04988
12 38 14.31782
12 39 32.75668
12 40 36.76955
12 41 25.80698
12 42 24.16609
12 43 41.23106
12 44 17.02939
12 45 23.4094
12 46 7.07107
12 47 6.0
12 48 23.76973
12 49 17.46425
12 50 25.4951
12 51 8.06226
13 14 18.38478
13 15 32.28002
13 16 49.64877
13 17 22.09072
13 18 14.42221
13 19 14.42221
13 20 61.58734
13 21 59.48109
13 22 48.9183
13 23 33.83785
13 24 27.16616
13 25 13.15295
13 26 48.30114
13 27 33.97058
13 28 56.63921
13 29 57.77543
13 30 53.03772
13 31 54.40588
13 32 39.11521
13 33 43.65776
13 34 56.56854
13 35 68.50547
13 36 72.8011
13 37 27.16616
13 38 41.23106
13 39 54.91812
13 40 19.0
13 41 9.43398
13 42 21.93171
13 43 39.0
13 44 26.92582
13 45 37.16181
13 46 30.41381
13 47 21.18962
13 48 36.05551
13 49 43.10452
13 50 52.39275
13 51 29.15476
14 15 35.38361
14 16 40.0125
14 17 24.20744
14 18 10.29563
14 19 29.01724
14 20 47.75982
14 21 50.0
14 22 33.54102
14 23 15.52417
14 24 10.77033
14 25 6.40312
14 26 30.01666
14 27 18.97367
14 28 39.82462
14 29 46.38965
14 30 48.38388
14 31 36.79674
14 32 26.30589
14 33 46.69047
14 34 49.81967
14 35 54.23099
14 36 57.70615
14 37 28.28427
14 38 33.73426
14 39 54.20332
14 40 36.67424
14 41 25.07987
14 42 33.24154
14 43 23.08679
14 44 32.44996
14 45 41.86884
14 46 20.22375
14 47 16.40122
14 48 18.38478
14 49 38.62642
14 50 44.28318
14 51 18.11077
15 16 29.68164
15 17 11.40175
15 18 25.4951
15 19 23.19483
15 20 46.95743
15 21 36.76955
15 22 41.4367
15 23 45.61798
15 24 45.60702
15 25 36.40055
15 26 52.7731
15 27 32.55764
15 28 51.47815
15 29 38.83298
15 30 24.59675
15 31 53.00943
15 32 30.06659
15 33 11.6619
15 34 30.23243
15 35 53.7122
15 36 59.48109
15 37 7.2111
15 38 21.0238
15 39 23.02173
15 40 32.57299
15 41 26.01922
15 42 16.15549
15 43 57.14018
15 44 6.08276
15 45 6.7082
15 46 23.34524
15 47 19.41649
15 48 40.5216
15 49 16.97056
15 50 29.0
15 51 24.73863
16 17 30.80584
16 18 35.90265
16 19 48.01042
16 20 17.72005
16 21 10.04988
16 22 18.86796
16 23 39.39543
16 24 45.35416
16 25 45.09989
16 26 36.79674
16 27 23.08679
16 28 27.51363
16 29 9.21954
16 30 15.23155
16 31 31.76476
16 32 14.86607
16 33 31.57531
16 34 12.04159
16 35 24.16609
16 36 30.08322
16 37 27.58623
16 38 9.21954
16 39 26.92582
16 40 58.60034
16 41 48.37355
16 42 43.84062
16 43 52.3259
16 44 34.05877
16 45 33.61547
16 46 20.09975
16 47 28.4605
16 48 30.41381
16 49 13.60147
16 50 5.65685
16 51 22.02272
17 18 14.14214
17 19 17.20465
17 20 46.09772
17 21 39.82462
17 22 37.16181
17 23 35.73514
17 24 34.66987
17 25 25.0
17 26 45.0
17 27 25.17936
17 28 46.8188
17 29 39.82462
17 30 31.257
17 31 47.07441
17 32 25.4951
17 33 23.02173
17 34 35.44009
17 35 53.15073
17 36 58.41233
17 37 5.09902
17 38 21.63331
17 39 32.98485
17 40 27.80288
17 41 18.02776
17 42 14.31782
17 43 46.52956
17 44 8.544
17 45 17.69181
17 46 16.76305
17 47 9.21954
17 48 32.06244
17 49 21.58703
17 50 32.20248
17 51 17.26268
18 19 20.39608
18 20 47.16991
18 21 45.89118
18 22 34.65545
18 23 24.02082
18 24 21.0238
18 25 11.18034
18 26 36.40055
18 27 19.84943
18 28 42.80187
18 29 43.65776
18 30 41.4367
18 31 41.18252
18 32 24.69818
18 33 37.01351
18 34 44.0
18 35 54.08327
18 36 58.41233
18 37 18.60108
18 38 28.07134
18 39 45.69464
18 40 29.54657
18 41 17.46425
18 42 23.34524
18 43 33.24154
18 44 22.2036
18 45 31.82766
18 46 16.15549
18 47 8.06226
18 48 23.4094
18 49 31.40064
18 50 39.20459
18 51 14.76482
19 20 62.93648
19 21 56.93856
19 22 52.69725
19 23 44.10215
19 24 39.31921
19 25 25.70992
19 26 56.75385
19 27 38.91015
19 28 61.77378
19 29 57.00877
19 30 47.12749
19 31 60.92618
19 32 41.40048
19 33 33.13608
19 34 52.0
19 35 70.00714
19 36 75.0733
19 37 21.0238
19 38 38.83298
19 39 46.04346
19 40 10.63015
19 41 5.0
19 42 8.544
19 43 51.62364
19 44 17.11724
19 45 26.1725
19 46 32.20248
19 47 22.47221
19 48 43.68066
19 49 38.07887
19 50 49.24429
19 51 31.90611
20 21 16.76305
20 22 15.0333
20 23 41.01219
20 24 49.36598
20 25 53.85165
20 26 31.62278
20 27 28.79236
20 28 16.64332
20 29 10.04988
20 30 31.01612
20 31 22.82542
20 32 22.47221
20 33 49.24429
20 34 25.31798
20 35 7.07107
20 36 12.52996
20 37 43.82921
20 38 25.94224
20 39 43.04649
20 40 73.53911
20 41 62.36986
20 42 60.0
20 43 52.34501
20 44 50.77401
20 45 51.26402
20 46 31.40064
20 47 41.23106
20 48 32.14032
20 49 31.32092
20 50 21.0238
20 51 32.44996
21 22 25.0
21 23 48.38388
21 24 54.91812
21 25 55.14526
21 26 43.60046
21 27 32.55764
21 28 31.40064
21 29 7.2111
21 30 15.52417
21 31 36.79674
21 32 24.33105
21 33 35.77709
21 34 9.05539
21 35 21.0
21 36 27.01851
21 37 36.05551
21 38 18.38478
21 39 27.16616
21 40 67.41662
21 41 57.69749
21 42 52.00961
21 43 61.09828
21 44 41.86884
21 45 39.40812
21 46 30.14963
21 47 38.32754
21 48 39.21734
21 49 19.79899
21 50 7.81025
21 51 32.06244
22 23 26.0
22 24 34.36568
22 25 39.82462
22 26 18.60108
22 27 15.0
22 28 10.04988
22 29 18.35756
22 30 34.0
22 31 13.0
22 32 11.7047
22 33 47.16991
22 34 30.61046
22 35 20.88061
22 36 24.18677
22 37 36.40055
22 38 22.2036
22 39 45.31004
22 40 63.00794
22 41 51.22499
22 42 51.47815
22 43 37.65634
22 44 43.68066
22 45 47.09565
22 46 20.59126
22 47 30.23243
22 48 17.11724
22 49 29.61419
22 50 24.41311
22 51 20.80865
23 24 9.43398
23 25 21.0238
23 26 15.55635
23 27 16.64332
23 28 28.79236
23 29 42.95346
23 30 51.61395
23 31 24.18677
23 32 24.59675
23 33 55.75841
23 34 51.0
23 35 46.38965
23 36 48.50773
23 37 38.48376
23 38 36.40055
23 39 60.10824
23 40 52.17279
23 41 40.4475
23 42 47.26521
23 43 13.0384
23 44 44.27189
23 45 52.3259
23 46 24.08319
23 47 26.57066
23 48 9.21954
23 49 43.18565
23 50 44.72136
23 51 22.02272
24 25 14.03567
24 26 24.83948
24 27 22.36068
24 28 38.07887
24 29 50.15974
24 30 55.9017
24 31 33.61547
24 32 30.59412
24 33 56.63921
24 34 56.30275
24 35 55.10898
24 36 57.56735
24 37 38.41875
24 38 40.71855
24 39 63.00794
24 40 46.09772
24 41 35.0571
24 42 43.9659
24 43 12.36932
24 44 43.04649
24 45 52.20153
24 46 27.29469
24 47 26.24881
24 48 17.26268
24 49 46.64762
24 50 50.28916
24 51 25.05993
25 26 36.05551
25 27 25.07987
25 28 46.2277
25 29 51.97115
25 30 52.17279
25 31 43.13931
25 32 32.01562
25 33 48.01042
25 34 54.23099
25 35 60.41523
25 36 64.00781
25 37 29.68164
25 38 38.11824
25 39 56.85948
25 40 32.06244
25 41 21.2132
25 42 31.30495
25 43 26.07681
25 44 32.52691
25 45 42.52058
25 46 25.01999
25 47 18.97367
25 48 24.75884
25 49 42.2019
25 50 49.0102
25 51 23.08679
26 27 20.22375
26 28 16.03122
26 29 36.89173
26 30 51.40039
26 31 10.04988
26 32 24.59675
26 33 61.03278
26 34 48.79549
26 35 35.35534
26 36 36.01389
26 37 46.27094
26 38 37.58989
26 39 61.91123
26 40 65.78754
26 41 53.75872
26 42 58.30952
26 43 22.36068
26 44 53.08484
26 45 59.22837
26 46 29.42788
26 47 36.05551
26 48 13.15295
26 49 45.17743
26 50 42.44997
26 51 28.16026
27 28 23.02173
27 29 28.0
27 30 35.0
27 31 22.13594
27 32 8.24621
27 33 41.23106
27 34 34.43835
27 35 35.34119
27 36 39.11521
27 37 26.07681
27 38 19.84943
27 39 43.93177
27 40 48.8774
27 41 36.89173
27 42 39.05125
27 43 29.68164
27 44 33.0
27 45 39.05125
27 46 9.21954
27 47 16.76305
27 48 8.60233
27 49 26.90725
27 50 28.23119
27 51 8.0
28 29 24.20744
28 30 42.72002
28 31 6.32456
28 32 21.58703
28 33 57.07889
28 34 38.47077
28 35 19.41649
28 36 20.09975
28 37 46.32494
28 38 32.06244
28 39 54.40588
28 40 71.86793
28 41 59.90826
28 42 61.09828
28 43 38.11824
28 44 53.60037
28 45 57.14018
28 46 30.08322
28 47 39.35734
28 48 21.63331
28 49 39.31921
28 50 32.69557
28 51 29.96665
29 30 21.0
29 31 29.69848
29 32 20.09975
29 33 39.84972
29 34 15.29706
29 35 15.52417
29 36 21.58703
29 37 36.76955
29 38 18.38478
29 39 33.01515
29 40 67.62396
29 41 57.14018
29 42 53.03772
29 43 55.36244
29 44 43.27817
29 45 42.48529
29 46 27.51363
29 47 36.67424
29 48 33.73426
29 49 22.36068
29 50 11.18034
29 51 29.12044
30 31 46.95743
30 32 27.58623
30 33 20.80865
30 34 6.7082
30 35 36.22154
30 36 42.29657
30 37 26.4764
30 38 15.26434
30 39 12.04159
30 40 57.00877
30 41 49.0306
30 42 40.71855
30 43 64.63745
30 44 30.46309
30 45 25.4951
30 46 28.63564
30 47 33.37664
30 48 43.27817
30 49 10.04988
30 50 10.19804
30 51 30.8707
31 32 23.02173
31 33 59.68249
31 34 43.26662
31 35 25.70992
31 36 26.0
31 37 47.26521
31 38 34.9285
31 39 58.30952
31 40 70.66116
31 41 58.59181
31 42 61.13101
31 43 32.38827
31 44 54.45181
31 45 59.03389
31 46 30.41381
31 47 38.8973
31 48 18.43909
31 49 42.44997
31 50 37.21559
31 51 29.83287
32 33 36.87818
32 34 26.41969
32 35 29.41088
32 36 33.97058
32 37 24.73863
32 38 13.0384
32 39 37.44329
32 40 51.85557
32 41 40.31129
32 42 39.81206
32 43 37.58989
32 44 32.01562
32 45 36.01389
32 46 9.21954
32 47 19.10497
32 48 15.81139
32 49 20.59126
32 50 20.12461
32 51 10.0
33 34 27.45906
33 35 55.36244
33 36 61.40033
33 37 18.43909
33 38 25.01999
33 39 13.92839
33 40 41.19466
33 41 36.67424
33 42 25.0
33 43 67.80118
33 44 16.76305
33 45 7.0
33 46 32.20248
33 47 30.41381
33 48 49.65884
33 49 18.11077
33 50 28.79236
33 51 34.0
34 35 30.01666
34 36 36.05551
34 37 31.01612
34 38 16.12452
34 39 18.11077
34 40 62.16912
34 41 53.45091
34 42 46.14109
34 43 64.00781
34 44 35.8469
34 45 31.82766
34 46 29.61419
34 47 36.01389
34 48 42.19005
34 49 13.92839
34 50 6.40312
34 51 31.7805
35 36 6.08276
35 37 50.80354
35 38 32.75668
35 39 48.09366
35 40 80.61017
35 41 69.42622
35 42 67.00746
35 43 57.00877
35 44 57.68882
35 45 57.77543
35 46 38.41875
35 47 48.27007
35 48 37.85499
35 49 37.69615
35 50 26.68333
35 51 39.40812
36 37 56.30275
36 38 38.47077
36 39 54.14795
36 40 85.63294
36 41 74.24958
36 42 72.42237
36 43 58.21512
36 44 63.28507
36 45 63.69458
36 46 43.13931
36 47 53.03772
36 48 40.49691
36 49 43.65776
36 50 32.75668
36 51 43.93177
37 38 18.38478
37 39 27.89265
37 40 31.38471
37 41 22.56103
37 42 16.27882
37 43 49.92995
37 44 7.28011
37 45 13.89244
37 46 17.0
37 47 12.20656
37 48 33.73426
37 49 17.08801
37 50 28.30194
37 51 18.11077
38 39 24.41311
38 40 49.40648
38 41 39.35734
38 42 34.65545
38 43 49.40648
38 44 25.0
38 45 25.70992
38 46 13.60147
38 47 20.22375
38 48 28.28427
38 49 7.61577
38 50 11.18034
38 51 15.81139
39 40 54.74486
39 41 49.0408
39 42 38.32754
39 43 72.91776
39 44 29.0
39 45 20.61553
39 46 36.12478
39 47 38.01316
39 48 52.49762
39 49 17.02939
39 50 22.2036
39 51 38.28838
40 41 12.08305
40 42 16.49242
40 43 58.0
40 44 26.57066
40 45 34.23449
40 46 42.63801
40 47 32.80244
40 48 52.92447
40 49 48.30114
40 50 59.68249
40 51 42.2019
41 42 13.0384
41 43 47.26521
41 44 20.09975
41 45 29.83287
41 46 31.1127
41 47 21.2132
41 48 40.8534
41 49 39.56008
41 50 50.15974
41 51 30.4795
42 43 56.32051
42 44 10.29563
42 45 18.0
42 46 31.01612
42 47 22.36068
42 48 45.17743
42 49 32.44996
42 50 44.20407
42 51 31.32092
43 44 55.00909
43 45 63.81222
43 46 36.79674
43 47 37.73592
43 48 21.93171
43 49 56.0803
43 50 57.70615
43 51 34.65545
44 45 10.29563
44 46 24.08319
44 47 17.72005
44 48 40.31129
44 49 22.2036
44 50 34.05877
44 51 25.0
45 46 29.83287
45 47 26.07681
45 48 47.12749
45 49 20.12461
45 50 31.90611
45 51 31.32092
46 47 9.89949
46 48 17.46425
46 49 19.41649
46 50 24.08319
46 51 2.23607
47 48 23.0
47 49 23.34524
47 50 31.40064
47 51 9.43398
48 49 35.4683
48 50 35.8469
48 51 15.81139
49 50 12.04159
49 51 21.63331
50 51 26.1725
