70 2415
10 39 58.82176
10 40 53.7122
10 41 31.38471
10 42 37.44329
10 43 34.05877
10 44 50.01
10 45 61.77378
10 46 64.28841
10 47 24.08319
10 48 37.0
10 49 75.28612
10 50 9.05539
10 51 19.23538
10 52 5.83095
10 53 14.56022
10 54 34.17601
10 55 82.07314
10 56 26.92582
10 57 47.51842
10 58 16.15549
10 59 40.02499
10 60 14.76482
10 61 51.47815
10 62 43.04649
10 63 37.12142
10 64 46.66905
10 65 29.15476
10 66 32.0
10 67 32.01562
10 68 48.37355
10 69 45.18849
10 70 49.92995
11 12 33.30165
11 13 72.78049
11 14 88.72993
11 15 90.02777
11 16 52.20153
11 17 52.63079
11 18 70.83078
11 19 94.81034
11 20 93.00538
11 21 39.11521
11 22 69.06519
11 23 61.18823
11 24 88.76936
11 25 68.00735
11 26 98.81295
11 27 70.83784
11 28 94.17537
11 29 73.24616
11 30 87.36704
11 31 75.95393
11 32 81.60882
11 33 24.69818
11 34 38.58756
11 35 88.56636
11 36 64.2573
11 37 41.59327
11 38 68.18358
11 39 57.00877
11 40 59.43904
11 41 60.44005
11 42 68.8186
11 43 56.72742
11 44 73.40981
11 45 63.1981
11 46 73.24616
11 47 51.78803
11 48 9.21954
11 49 106.66771
11 50 34.0
11 51 18.0
11 52 32.31099
11 53 50.69517
11 54 21.2132
11 55 114.20158
11 56 9.21954
11 57 83.54639
11 58 41.4367
11 59 74.0
11 60 27.20294
11 61 54.91812
11 62 31.06445
11 63 72.24957
11 64 24.08319
11 65 11.6619
11 66 67.60178
11 67 8.544
11 68 70.21396
11 69 76.65507
11 70 79.07591
12 13 63.89053
12 14 55.44367
12 15 66.27217
12 16 48.82622
12 17 19.41649
12 18 40.5216
12 19 65.25335
12 20 59.90826
12 21 8.06226
12 22 51.89412
12 23 53.03772
12 24 64.07027
12 25 48.76474
12 26 66.7308
12 27 42.0119
12 28 61.22091
12 29 65.19202
12 30 54.58938
12 31 64.63745
12 32 49.64877
12 33 9.84886
12 34 8.24621
12 35 74.70609
12 36 61.22091
12 37 37.21559
12 38 54.91812
12 39 38.27532
12 40 34.20526
12 41 28.17801
12 42 37.16181
12 43 23.43075
12 44 40.22437
12 45 41.62932
12 46 46.17359
12 47 44.68781
12 48 28.84441
12 49 74.06079
12 50 27.73085
12 51 25.31798
12 52 15.26434
12 53 29.54657
12 54 19.41649
12 55 81.8352
12 56 26.41969
12 57 60.67125
12 58 36.35932
12 59 57.69749
12 60 9.0
12 61 31.38471
12 62 24.73863
12 63 53.48832
12 64 52.92447
12 65 33.24154
12 66 47.75982
12 67 25.4951
12 68 37.21559
12 69 64.3506
12 70 69.81404
13 14 85.15868
13 15 38.91015
13 16 21.0238
13 17 68.50547
13 18 52.95281
13 19 59.66574
13 20 92.39589
13 21 70.00714
13 22 19.10497
13 23 11.7047
13 24 40.8534
13 25 110.63453
13 26 74.54529
13 27 95.88013
13 28 79.00633
13 29 2.0
13 30 91.92388
13 31 5.65685
13 32 64.19502
13 33 68.7968
13 34 70.72482
13 35 18.02776
13 36 13.0384
13 37 31.32092
13 38 11.40175
13 39 101.13852
13 40 94.02127
13 41 59.09315
13 42 57.97413
13 43 68.09552
13 44 78.43469
13 45 102.94173
13 46 101.87247
13 47 21.18962
13 48 77.16217
13 49 83.86298
13 50 40.31129
13 51 55.36244
13 52 49.64877
13 53 36.40055
13 54 77.41447
13 55 87.32125
13 56 64.56005
13 57 33.83785
13 58 31.62278
13 59 16.27882
13 60 58.5235
13 61 92.84934
13 62 86.82166
13 63 22.02272
13 64 69.46222
13 65 61.81424
13 66 25.31798
13 67 72.11103
13 68 78.92401
13 69 7.81025
13 70 6.32456
14 15 57.98276
14 16 83.29466
14 17 36.12478
14 18 32.24903
14 19 38.20995
14 20 7.28011
14 21 50.20956
14 22 66.09841
14 23 80.05623
14 24 54.3783
14 25 58.0
14 26 25.07987
14 27 34.0147
14 28 13.92839
14 29 87.13208
14 30 10.29563
14 31 82.0
14 32 21.93171
14 33 64.38167
14 34 50.93133
14 35 83.9345
14 36 91.04944
14 37 76.68768
14 38 73.82412
14 39 57.07013
14 40 45.12206
14 41 31.62278
14 42 28.01785
14 43 32.01562
14 44 15.6205
14 45 52.23983
14 46 39.11521
14 47 77.23341
14 48 83.4386
14 49 26.01922
14 50 71.7844
14 51 78.39005
14 52 62.16912
14 53 55.57877
14 54 71.58911
14 55 34.0147
14 56 81.60882
14 57 57.69749
14 58 75.70997
14 59 70.0928
14 60 62.68174
14 61 49.0408
14 62 69.64194
14 63 63.78871
14 64 107.18675
14 65 87.66413
14 66 59.84146
14 67 80.72174
14 68 19.41649
14 69 80.28076
14 70 88.29496
15 16 50.9902
15 17 59.23681
15 18 31.90611
15 19 23.19483
15 20 65.0
15 21 68.44706
15 22 24.83948
15 23 41.7732
15 24 3.60555
15 25 101.59724
15 26 39.81206
15 27 80.80223
15 28 47.53946
15 29 40.71855
15 30 67.20119
15 31 33.61547
15 32 36.40055
15 33 75.02666
15 34 69.42622
15 35 29.0
15 36 50.47772
15 37 53.7122
15 38 31.241
15 39 94.93682
15 40 84.53402
15 41 45.18849
15 42 38.27532
15 43 56.36488
15 44 58.0517
15 45 93.94147
15 46 87.20092
15 47 46.40043
15 48 90.55385
15 49 48.25971
15 50 57.24509
15 51 72.53275
15 52 58.42089
15 53 39.45884
15 54 85.02353
15 55 50.08992
15 56 80.80842
15 57 6.7082
15 58 53.23533
15 59 23.60085
15 60 66.06815
15 61 85.49269
15 62 90.79648
15 63 20.61553
15 64 96.15092
15 65 81.90849
15 66 23.25941
15 67 85.70881
15 68 60.44005
15 69 31.38471
15 70 38.60052
16 17 58.5235
16 18 52.17279
16 19 66.88797
16 20 90.13878
16 21 56.0803
16 22 26.1725
16 23 10.44031
16 24 51.62364
16 25 97.41663
16 26 78.92401
16 27 86.33076
16 28 80.52329
16 29 21.2132
16 30 88.02272
16 31 25.17936
16 32 65.0
16 33 51.62364
16 34 56.60389
16 35 38.32754
16 36 12.80625
16 37 12.04159
16 38 20.59126
16 39 87.09191
16 40 81.84131
16 41 53.08484
16 42 55.3263
16 43 59.43904
16 44 73.17103
16 45 90.04999
16 46 91.76056
16 47 6.08276
16 48 57.27128
16 49 88.39118
16 50 21.93171
16 51 35.34119
16 52 33.6006
16 53 28.01785
16 54 59.20304
16 55 93.47192
16 56 44.38468
16 57 44.55334
16 58 12.72792
16 59 28.30194
16 60 41.7732
16 61 79.75588
16 62 69.42622
16 63 30.41381
16 64 48.83646
16 65 41.0
16 66 29.41088
16 67 52.3259
16 68 72.56032
16 69 26.4764
16 70 27.16616
17 18 28.44293
17 19 52.00961
17 20 40.49691
17 21 14.42221
17 22 52.34501
17 23 59.48109
17 24 56.30275
17 25 43.41659
17 26 49.98
17 27 27.85678
17 28 43.04649
17 29 70.17834
17 30 35.34119
17 31 67.62396
17 32 33.73426
17 33 28.28427
17 34 15.26434
17 35 75.00667
17 36 69.46222
17 37 48.6621
17 38 57.80138
17 39 35.77709
17 40 26.24881
17 41 14.31782
17 42 23.02173
17 43 4.47214
17 44 20.80865
17 45 35.60899
17 46 33.54102
17 47 53.14132
17 48 47.42362
17 49 56.35601
17 50 41.01219
17 51 43.65776
17 52 29.15476
17 53 32.24903
17 54 36.05551
17 55 64.40497
17 56 45.79301
17 57 55.00909
17 58 47.67599
17 59 57.98276
17 60 27.313
17 61 26.41969
17 62 36.40055
17 63 52.40229
17 64 72.01389
17 65 52.3259
17 66 46.69047
17 67 44.59821
17 68 17.88854
17 69 66.70832
17 70 73.60027
18 19 24.73863
18 20 39.45884
18 21 40.11234
18 22 33.95585
18 23 48.01042
18 24 28.6531
18 25 69.77105
18 26 29.06888
18 27 49.0408
18 28 28.4605
18 29 54.91812
18 30 39.21734
18 31 50.0
18 32 13.0
18 33 50.28916
18 34 41.10961
18 35 53.33854
18 36 59.00847
18 37 47.42362
18 38 41.59327
18 39 63.56886
18 40 52.80152
18 41 14.14214
18 42 6.40312
18 43 25.0
18 44 27.20294
18 45 62.16912
18 46 55.44367
18 47 46.09772
18 48 68.54196
18 49 38.01316
18 50 45.0
18 51 56.0803
18 52 39.20459
18 53 25.94224
18 54 59.90826
18 55 44.59821
18 56 62.1289
18 57 29.0
18 58 46.51881
18 59 38.27532
18 60 43.82921
18 61 54.08327
18 62 63.1981
18 63 31.95309
18 64 84.14868
18 65 66.06815
18 66 27.65863
18 67 64.40497
18 68 29.0
18 69 48.38388
18 70 56.32051
19 20 44.59821
19 21 64.62971
19 22 42.15448
19 23 59.5063
19 24 20.02498
19 25 89.84431
19 26 16.76305
19 27 66.85058
19 28 25.80698
19 29 61.61169
19 30 48.27007
19 31 54.91812
19 32 19.92486
19 33 75.0
19 34 65.62012
19 35 52.08647
19 36 69.64194
19 37 65.8559
19 38 49.98
19 39 85.32878
19 40 73.75636
19 41 38.20995
19 42 29.06888
19 43 48.01042
19 44 43.08132
19 45 82.71034
19 46 73.00685
19 47 61.29437
19 48 93.04837
19 49 25.07987
19 50 66.06815
19 51 79.07591
19 52 62.64982
19 53 46.2277
19 54 84.64632
19 55 27.65863
19 56 85.88364
19 57 26.1725
19 58 65.11528
19 59 43.41659
19 60 68.15424
19 61 75.95393
19 62 87.69265
19 63 38.27532
19 64 106.04244
19 65 89.04493
19 66 37.58989
19 67 88.76936
19 68 46.48656
19 69 52.7731
19 70 60.53098
20 21 54.03702
20 22 73.34848
20 23 87.14356
20 24 61.40033
20 25 56.4358
20 26 30.23243
20 27 32.98485
20 28 19.20937
20 29 94.36631
20 30 7.28011
20 31 89.26926
20 32 29.15476
20 33 68.41053
20 34 54.67175
20 35 91.18114
20 36 98.12747
20 37 83.18654
20 38 81.04937
20 39 56.921
20 40 45.31004
20 41 37.85499
20 42 35.01428
20 43 36.71512
20 44 19.72308
20 45 51.41984
20 46 37.21559
20 47 84.09518
20 48 87.20665
20 49 29.12044
20 50 77.88453
20 51 83.63014
20 52 67.77905
20 53 62.28965
20 54 74.96666
20 55 36.49658
20 56 86.28441
20 57 64.88451
20 58 82.20097
20 59 77.36924
20 60 67.60178
20 61 49.65884
20 62 72.00694
20 63 71.06335
20 64 112.29426
20 65 92.66067
20 66 67.08204
20 67 84.81156
20 68 22.80351
20 69 87.5557
20 70 95.56673
21 22 56.60389
21 23 59.5483
21 24 65.9242
21 25 41.34005
21 26 64.07808
21 27 34.05877
21 28 57.45433
21 29 71.42129
21 30 48.25971
21 31 70.29225
21 32 47.43416
21 33 14.42221
21 34 1.0
21 35 79.61156
21 36 68.24222
21 37 44.72136
21 38 60.44005
21 39 31.241
21 40 26.24881
21 41 26.4764
21 42 35.69314
21 43 18.86796
21 44 34.65545
21 45 34.0
21 46 38.11824
21 47 51.61395
21 48 33.24154
21 49 70.71068
21 50 35.4683
21 51 33.13608
21 52 22.84732
21 53 34.4093
21 54 21.63331
21 55 78.71467
21 56 33.24154
21 57 63.32456
21 58 43.82921
21 59 62.43397
21 60 17.02939
21 61 23.70654
21 62 23.08679
21 63 57.70615
21 64 60.08328
21 65 40.5216
21 66 51.88449
21 67 30.80584
21 68 31.241
21 69 69.81404
21 70 75.74299
22 23 17.49286
22 24 25.4951
22 25 95.52487
22 26 56.08921
22 27 78.81624
22 28 60.00833
22 29 21.09502
22 30 73.08215
22 31 16.15549
22 32 45.09989
22 33 58.82176
22 34 57.45433
22 35 23.02173
22 36 27.51363
22 37 29.73214
22 38 8.06226
22 39 86.83317
22 40 78.49204
22 41 41.34005
22 42 39.21734
22 43 51.22499
22 44 60.00833
22 45 87.72685
22 46 85.0
22 47 21.63331
22 48 71.25307
22 49 65.51336
22 50 35.12834
22 51 51.08816
22 52 40.02499
22 53 22.36068
22 54 68.41053
22 55 69.57011
22 56 60.00833
22 57 18.38478
22 58 29.41088
22 59 5.83095
22 60 48.76474
22 61 77.98718
22 62 76.32169
22 63 4.24264
22 64 72.23573
22 65 59.68249
22 66 6.32456
22 67 66.18912
22 68 60.82763
22 69 14.76482
22 70 22.47221
23 24 42.80187
23 25 100.60318
23 26 72.8011
23 27 87.23531
23 28 75.66373
23 29 12.52996
23 30 85.84288
23 31 15.0
23 32 60.29925
23 33 57.42822
23 34 60.20797
23 35 28.07134
23 36 11.0
23 37 19.64688
23 38 10.63015
23 39 90.78546
23 40 84.31489
23 41 51.66237
23 42 52.15362
23 43 59.61543
23 44 71.58911
23 45 93.00538
23 46 93.0215
23 47 9.48683
23 48 65.45991
23 49 82.28001
23 50 28.63564
23 51 43.68066
23 52 38.41875
23 53 27.313
23 54 65.8635
23 55 86.72946
23 56 52.88667
23 57 35.60899
23 58 19.92486
23 59 18.43909
23 60 47.20169
23 61 82.80097
23 62 75.45197
23 63 21.63331
23 64 59.22837
23 65 50.35871
23 66 22.13594
23 67 60.40695
23 68 71.56815
23 69 16.12452
23 70 18.02776
24 25 98.4124
24 26 36.49658
24 27 77.42093
24 28 44.01136
24 29 42.72002
24 30 63.60031
24 31 35.73514
24 32 32.80244
24 33 73.00685
24 34 66.91039
24 35 32.06244
24 36 51.97115
24 37 53.53504
24 38 32.44996
24 39 91.92388
24 40 81.3941
24 41 42.15448
24 42 34.98571
24 43 53.31041
24 44 54.56189
24 45 90.78546
24 46 83.81527
24 47 46.75468
24 48 88.95504
24 49 45.09989
24 50 56.46238
24 51 71.47027
24 52 56.88585
24 53 38.07887
24 54 83.00602
24 55 47.26521
24 56 79.55501
24 57 7.2111
24 58 53.0
24 59 25.05993
24 60 64.28063
24 61 82.46211
24 62 88.45903
24 63 21.26029
24 64 95.77056
24 65 80.99383
24 66 23.02173
24 67 84.17244
24 68 57.00877
24 69 33.52611
24 70 41.0
25 26 81.61495
25 27 24.02082
25 28 71.17584
25 29 112.1606
25 30 49.25444
25 31 110.34491
25 32 69.92138
25 33 49.0408
25 34 40.81666
25 35 118.34272
25 36 109.55364
25 37 85.95929
25 38 100.44899
25 39 11.18034
25 40 17.20465
25 41 56.60389
25 42 63.50591
25 43 45.48626
25 44 47.07441
25 45 7.81025
25 46 19.23538
25 47 92.91394
25 48 59.00847
25 49 84.00595
25 50 76.47876
25 51 70.60453
25 52 64.00781
25 53 74.33034
25 54 47.16991
25 55 92.00543
25 56 66.75328
25 57 97.94386
25 58 85.08819
25 59 101.23734
25 60 56.85948
25 61 17.80449
25 62 37.01351
25 63 95.77578
25 64 92.0489
25 65 74.8131
25 66 90.02777
25 67 60.13319
25 68 43.41659
25 69 109.60383
25 70 116.1034
26 27 57.70615
26 28 11.18034
26 29 76.53104
26 30 35.34119
26 31 70.17834
26 32 17.20465
26 33 76.53757
26 34 65.0
26 35 68.46897
26 36 83.43261
26 37 75.80237
26 38 64.13267
26 39 79.00633
26 40 67.0
26 41 38.58756
26 42 30.0
26 43 45.54119
26 44 35.0
26 45 75.16648
26 46 63.34824
26 47 73.00685
26 48 95.52487
26 49 9.48683
26 50 74.02702
26 51 84.89994
26 52 67.94115
26 53 54.6443
26 54 85.42833
26 55 15.55635
26 56 90.42677
26 57 42.04759
26 58 74.94665
26 59 58.30952
26 60 71.61006
26 61 70.11419
26 62 86.33076
26 63 52.61179
26 64 113.17243
26 65 94.84725
26 66 50.69517
26 67 91.80959
26 68 39.01282
26 69 68.11755
26 70 76.05919
27 28 47.16991
27 29 97.6166
27 30 25.70992
27 31 94.57801
27 32 47.01064
27 33 47.07441
27 34 34.1321
27 35 100.76706
27 36 97.30879
27 37 76.15773
27 38 84.90583
27 39 24.16609
27 40 13.45362
27 41 37.64306
27 42 42.63801
27 43 27.78489
27 44 23.76973
27 45 18.43909
27 46 6.40312
27 47 80.99383
27 48 63.15853
27 49 60.0
27 50 67.89698
27 51 67.18631
27 52 55.44367
27 53 59.9333
27 54 50.15974
27 55 68.02941
27 56 66.4906
27 57 77.98718
27 58 75.18643
27 59 84.20214
27 60 51.0098
27 61 18.38478
27 62 43.82921
27 63 78.24321
27 64 93.39165
27 65 74.1485
27 66 72.8011
27 67 62.29767
27 68 20.59126
27 69 93.47727
27 70 100.70253
28 29 81.00617
28 30 24.16609
28 31 75.16648
28 32 15.52417
28 33 70.80254
28 34 58.30952
28 35 75.18643
28 36 86.57944
28 37 75.76939
28 38 68.02941
28 39 69.26038
28 40 57.21888
28 41 33.97058
28 42 26.92582
28 43 38.58756
28 44 25.4951
28 45 65.0
28 46 52.61179
28 47 74.46476
28 48 90.0
28 49 13.60147
28 50 72.56032
28 51 81.68843
28 52 64.81512
28 53 54.23099
28 54 79.07591
28 55 21.84033
28 56 86.26703
28 57 48.50773
28 58 74.84651
28 59 63.12686
28 60 67.17887
28 61 60.67125
28 62 78.79086
28 63 57.03508
28 64 110.42192
28 65 91.4385
28 66 54.08327
28 67 86.68333
28 68 29.61419
28 69 73.24616
28 70 81.30191
29 30 93.8616
29 31 7.2111
29 32 66.18912
29 33 69.89278
29 34 72.12489
29 35 18.78829
29 36 12.08305
29 37 31.95309
29 38 13.34166
