195 18915
2 50 104.44616
2 51 113.17685
2 52 121.65525
2 53 72.83543
2 54 83.09633
2 55 82.38932
2 56 74.72617
2 57 80.77747
2 58 90.47099
2 59 87.13208
2 60 100.80179
2 61 101.41499
2 62 113.21661
2 63 117.45637
2 64 128.42508
2 65 133.4054
2 66 102.48902
2 67 99.0202
2 68 100.2447
2 69 97.86215
2 70 103.32473
2 71 100.84642
2 72 110.49434
2 73 114.61239
2 74 117.4138
2 75 125.60653
2 76 133.30416
2 77 143.55835
2 78 145.91093
2 79 115.52489
2 80 113.0
2 81 122.40915
2 82 115.4123
2 83 122.02459
2 84 125.57468
2 85 121.07849
2 86 129.71122
2 87 138.23531
2 88 140.346
2 89 142.80056
2 90 154.02922
2 91 163.60012
2 92 140.35669
2 93 135.0037
2 94 141.17365
2 95 140.16062
2 96 144.73424
2 97 139.28388
2 98 150.21651
2 99 150.6154
2 100 158.31614
2 101 162.82506
2 102 163.98171
2 103 172.86122
2 104 174.91712
2 105 152.64338
2 106 160.00312
2 107 153.20901
2 108 163.99085
2 109 159.30474
2 110 165.9518
2 111 162.92636
2 112 169.59363
2 113 175.55911
2 114 179.79989
2 115 179.60234
2 116 184.5481
2 117 190.5597
2 118 178.54971
2 119 176.00284
2 120 183.17478
2 121 175.14565
2 122 179.04748
2 123 185.72291
2 124 186.55026
2 125 189.73666
2 126 188.67962
2 127 188.95767
2 128 200.8009
2 129 204.88289
2 130 212.49235
2 131 195.36888
2 132 201.00995
2 133 197.12433
2 134 202.63267
2 135 195.73451
2 136 202.23007
2 137 206.4219
2 138 207.96394
2 139 210.92416
2 140 211.51359
2 141 220.85742
2 142 217.34765
2 143 225.63023
2 144 217.27862
2 145 215.03721
2 146 223.18154
2 147 213.67733
2 148 216.56639
2 149 216.36312
2 150 222.68588
2 151 229.45152
2 152 228.96288
2 153 236.24775
2 154 233.23808
2 155 235.30618
2 156 244.18026
2 157 237.25514
2 158 234.00855
2 159 243.16661
2 160 234.54637
2 161 237.89914
2 162 243.4769
2 163 240.83189
2 164 241.58021
2 165 247.12143
2 166 245.39356
2 167 259.04633
2 168 252.92687
2 169 264.09279
2 170 254.28331
2 171 262.00191
2 172 255.09606
2 173 254.78618
2 174 256.53265
2 175 256.68074
2 176 259.85573
2 177 259.34147
2 178 261.54158
2 179 270.4903
2 180 267.25456
2 181 277.27604
2 182 283.23312
2 183 275.18176
2 184 282.0
2 185 275.06545
2 186 272.47018
2 187 277.22193
2 188 285.28056
2 189 280.49242
2 190 279.66408
2 191 289.58764
2 192 282.68887
2 193 292.24989
2 194 298.21636
2 195 298.97157
3 4 11.18034
3 5 24.08319
3 6 31.14482
3 7 43.56604
3 8 52.03845
3 9 63.07139
3 10 71.00704
3 11 84.0
3 12 92.13577
3 13 100.17984
3 14 30.4795
3 15 24.35159
3 16 25.17936
3 17 26.92582
3 18 31.40064
3 19 34.0
3 20 47.01064
3 21 55.9464
3 22 66.85058
3 23 74.46476
3 24 82.56513
3 25 92.64988
3 26 105.01905
3 27 43.82921
3 28 37.85499
3 29 41.10961
3 30 46.84015
3 31 48.02083
3 32 48.27007
3 33 60.87693
3 34 62.68174
3 35 76.32169
3 36 85.47514
3 37 91.7878
3 38 99.53894
3 39 111.42711
3 40 68.15424
3 41 66.48308
3 42 64.12488
3 43 65.30697
3 44 63.69458
3 45 70.21396
3 46 73.00685
3 47 77.23341
3 48 83.54639
3 49 96.26006
3 50 100.95544
3 51 109.41663
3 52 117.83463
3 53 76.90254
3 54 86.57944
3 55 85.02353
3 56 76.29548
3 57 81.60882
3 58 91.08238
3 59 86.76981
3 60 99.8599
3 61 100.0
3 62 111.5213
3 63 115.27793
3 64 125.93649
3 65 130.59862
3 66 106.21205
3 67 102.31324
3 68 103.00485
3 69 99.84989
3 70 104.92378
3 71 101.51355
3 72 110.86027
3 73 114.49454
3 74 116.50322
3 75 124.20145
3 76 131.82185
3 77 141.67569
3 78 143.55835
3 79 119.21829
3 80 116.15507
3 81 125.06398
3 82 117.61377
3 83 123.79418
3 84 126.84636
3 85 121.75796
3 86 129.76903
3 87 138.22446
3 88 139.60659
3 89 141.73567
3 90 152.61062
3 91 161.96913
3 92 143.89232
3 93 138.17742
3 94 144.00347
3 95 142.50614
3 96 146.65947
3 97 140.6876
3 98 151.38032
3 99 151.22169
3 100 158.49606
3 101 162.81585
3 102 163.47783
3 103 171.96511
3 104 173.60012
3 105 156.285
3 106 163.15024
3 107 156.01282
3 108 166.43317
3 109 161.37224
3 110 167.7051
3 111 164.2011
3 112 170.44941
3 113 176.04545
3 114 180.025
3 115 179.35997
3 116 184.06792
3 117 189.7472
3 118 182.10162
3 119 179.13682
3 120 186.01075
3 121 177.55281
3 122 181.22086
3 123 187.57932
3 124 187.98404
3 125 190.80094
3 126 189.43337
3 127 189.40961
3 128 200.94278
3 129 204.83164
3 130 212.13203
3 131 198.8165
3 132 204.1568
3 133 200.0025
3 134 205.24376
3 135 198.01263
3 136 204.21557
3 137 208.07931
3 138 209.30838
3 139 211.96698
3 140 212.22865
3 141 221.35266
3 142 217.42355
3 143 225.42404
3 144 220.65584
3 145 218.22924
3 146 226.01991
3 147 216.27991
3 148 218.91551
3 149 218.35751
3 150 224.35686
3 151 230.93073
3 152 230.08042
3 153 237.19191
3 154 233.84824
3 155 235.5674
3 156 244.24782
3 157 240.60133
3 158 237.13498
3 159 246.01829
3 160 237.21088
3 161 240.202
3 162 245.50764
3 163 242.66232
3 164 243.19539
3 165 248.3868
3 166 246.44878
3 167 259.9423
3 168 253.51331
3 169 264.46172
3 170 257.62958
3 171 265.09244
3 172 258.00194
3 173 257.38104
3 174 258.93629
3 175 258.8629
3 176 261.72505
3 177 261.03065
3 178 262.90873
3 179 271.71308
3 180 268.16786
3 181 278.01619
3 182 283.74637
3 183 278.46005
3 184 285.06315
3 185 278.0
3 186 275.18176
3 187 279.71593
3 188 287.56912
3 189 282.44823
3 190 281.47646
3 191 291.12197
3 192 284.01761
3 193 293.40245
3 194 299.17553
3 195 299.6281
4 5 13.0
4 6 20.02498
4 7 32.38827
4 8 41.19466
4 9 52.23983
4 10 60.07495
4 11 73.02739
4 12 81.05554
4 13 89.08984
4 14 37.44329
4 15 28.3196
4 16 24.35159
4 17 23.02173
4 18 24.35159
4 19 23.60085
4 20 36.61967
4 21 45.17743
4 22 55.9464
4 23 63.32456
4 24 71.38627
4 25 81.49233
4 26 93.8616
4 27 48.27007
4 28 39.82462
4 29 39.81206
4 30 43.04649
4 31 41.4367
4 32 40.31129
4 33 52.43091
4 34 52.63079
4 35 66.0303
4 36 74.94665
4 37 81.30191
4 38 88.63972
4 39 100.46392
4 40 69.857
4 41 66.76077
4 42 62.39391
4 43 62.03225
4 44 58.46366
4 45 64.19502
4 46 65.36819
4 47 68.8186
4 48 74.27651
4 49 87.0
4 50 90.80198
4 51 99.0202
4 52 107.37784
4 53 78.18568
4 54 86.58522
4 55 83.48653
4 56 73.06162
4 57 77.10383
4 58 86.12201
4 59 80.41144
4 60 92.5905
4 61 92.11406
4 62 103.2279
4 63 106.40489
4 64 116.6919
4 65 121.01653
4 66 106.48005
4 67 101.789
4 68 101.49384
4 69 97.02062
4 70 101.4002
4 71 96.54015
4 72 105.36128
4 73 108.26819
4 74 109.17875
4 75 116.21101
4 76 123.70934
4 77 133.06014
4 78 134.41726
4 79 119.33147
4 80 115.26057
4 81 123.19903
4 82 115.00435
4 83 120.41595
4 84 122.64175
4 85 116.6619
4 86 123.71338
4 87 132.03409
4 88 132.41224
4 89 134.11189
4 90 144.51644
4 91 153.60013
4 92 143.56183
4 93 137.18601
4 94 142.35168
4 95 140.00357
4 96 143.42245
4 97 136.62357
4 98 146.89112
4 99 145.88009
4 100 152.50574
4 101 156.54392
4 102 156.52476
4 103 164.47796
4 104 165.58382
4 105 156.10894
4 106 162.00309
4 107 154.26276
4 108 164.00305
4 109 158.31614
4 110 164.10363
4 111 159.84055
4 112 165.42068
4 113 170.44941
4 114 174.04023
4 115 172.72232
4 116 177.09884
4 117 182.33211
4 118 181.66453
4 119 177.9129
4 120 184.21998
4 121 175.02571
4 122 178.28068
4 123 184.08965
4 124 183.80696
4 125 186.03763
4 126 184.20098
4 127 183.73078
4 128 194.79476
4 129 198.40615
4 130 205.27299
4 131 198.13379
4 132 202.8916
4 133 198.25236
4 134 203.00246
4 135 195.20758
4 136 200.90047
4 137 204.21557
4 138 204.94146
4 139 207.12557
4 140 206.89128
4 141 215.67568
4 142 211.15397
4 143 218.75329
4 144 219.79081
4 145 217.01843
4 146 224.14281
4 147 214.0
4 148 216.18742
4 149 215.02791
4 150 220.48356
4 151 226.73773
4 152 225.32199
4 153 232.15727
4 154 228.31995
4 155 229.53213
4 156 237.92856
4 157 239.6414
4 158 235.76683
4 159 244.13111
4 160 235.00213
4 161 237.35627
4 162 242.19207
4 163 239.01883
4 164 239.20075
4 165 243.82986
4 166 241.56987
4 167 254.80385
4 168 247.92338
4 169 258.544
4 170 256.64372
4 171 263.61525
4 172 256.19524
4 173 255.01765
4 174 256.23622
4 175 255.78311
4 176 258.11819
4 177 257.13032
4 178 258.49178
4 179 267.05992
4 180 263.04562
4 181 272.62428
4 182 278.01619
4 183 277.31751
4 184 283.51014
4 185 276.21912
4 186 273.00183
4 187 277.14617
4 188 284.63485
4 189 278.95878
4 190 277.75169
4 191 286.93728
4 192 279.51565
4 193 288.61739
4 194 294.09012
4 195 294.09182
5 6 7.07107
5 7 19.64688
5 8 28.28427
5 9 39.31921
5 10 47.09565
5 11 60.03332
5 12 68.06614
5 13 76.10519
5 14 48.75449
5 15 38.27532
5 16 31.14482
5 17 26.92582
5 18 23.5372
5 19 15.23155
5 20 27.01851
5 21 34.20526
5 22 44.41846
5 23 50.92151
5 24 58.69412
5 25 68.96376
5 26 81.32035
5 27 57.48913
5 28 47.42362
5 29 44.29447
5 30 44.38468
5 31 39.01282
5 32 35.69314
5 33 46.23851
5 34 43.27817
5 35 55.9017
5 36 64.2028
5 37 70.60453
5 38 76.94154
5 39 88.56636
5 40 76.00658
5 41 71.55418
5 42 65.14599
5 43 62.96825
5 44 57.0
5 45 61.40033
5 46 60.08328
5 47 62.16912
5 48 66.0303
5 49 78.60025
5 50 80.72174
5 51 88.40814
5 52 96.60745
5 53 83.72574
5 54 90.62009
5 55 85.86617
5 56 73.68175
5 57 76.0
5 58 84.21401
5 59 76.68768
5 60 87.31552
5 61 85.90693
5 62 96.25487
5 63 98.47335
5 64 108.07405
5 65 111.8034
5 66 110.49434
5 67 104.99524
5 68 103.58571
5 69 97.62172
5 70 101.07918
5 71 94.42987
5 72 102.4207
5 73 104.29286
5 74 103.6195
5 75 109.59015
5 76 116.84605
5 77 125.36347
5 78 125.87692
5 79 123.03252
5 80 117.8813
5 81 124.61541
5 82 115.62439
5 83 120.03749
5 84 121.20231
5 85 114.12712
5 86 119.81653
5 87 127.88276
5 88 126.84636
5 89 127.91012
5 90 137.55726
5 91 146.18481
5 92 146.56398
5 93 139.48835
5 94 143.85062
5 95 140.51334
5 96 143.01399
5 97 135.23683
5 98 144.88616
5 99 142.77255
5 100 148.48906
5 101 152.12166
5 102 151.15886
5 103 158.31614
5 104 158.64741
5 105 159.20113
5 106 163.95731
5 107 155.56349
5 108 164.43844
5 109 158.02848
5 110 163.11039
5 111 157.9177
5 112 162.60689
5 113 166.86522
5 114 169.92057
5 115 167.72
5 116 171.61876
5 117 176.20443
5 118 184.32851
5 119 179.69418
5 120 185.31055
5 121 175.28548
5 122 178.02528
5 123 183.13383
5 124 181.99451
5 125 183.46934
5 126 181.03315
5 127 179.97778
5 128 190.37332
5 129 193.59752
5 130 199.84994
5 131 200.44949
5 132 204.51895
5 133 199.33138
5 134 203.48219
5 135 195.04102
5 136 200.08998
5 137 202.71408
5 138 202.80533
5 139 204.3771
5 140 203.50184
5 141 211.8136
5 142 206.51634
5 143 213.55093
5 144 221.822
5 145 218.65955
5 146 224.98222
5 147 214.3945
5 148 216.03703
5 149 214.14948
5 150 218.91551
5 151 224.75097
5 152 222.623
5 153 229.08514
5 154 224.61745
5 155 225.15772
5 156 233.15446
5 157 241.50569
5 158 237.16872
5 159 244.90202
5 160 235.41665
5 161 237.0
5 162 241.25091
5 163 237.68256
5 164 237.42788
5 165 241.33794
5 166 238.67342
5 167 251.54324
5 168 244.0922
5 169 254.25971
5 170 258.43568
5 171 264.82069
5 172 257.03113
5 173 255.196
5 174 256.00781
5 175 255.09606
5 176 256.78006
5 177 255.43101
5 178 256.14254
5 179 264.39365
5 180 259.78838
5 181 269.0
5 182 273.9416
5 183 278.88349
5 184 284.58566
5 185 277.04151
5 186 273.35874
5 187 277.02888
5 188 284.06337
5 189 277.72108
5 190 276.22636
5 191 284.82275
5 192 277.01625
5 193 285.74289
5 194 290.82297
5 195 290.243
6 7 12.64911
6 8 21.58703
6 9 32.55764
6 10 40.1995
6 11 53.08484
6 12 61.03278
6 13 69.06519
6 14 54.78138
6 15 43.82921
6 16 35.60899
6 17 30.41381
6 18 25.05993
6 19 13.0384
6 20 22.36068
6 21 28.28427
6 22 38.01316
6 23 44.01136
6 24 51.66237
6 25 61.98387
6 26 74.33034
6 27 62.42596
6 28 51.73973
6 29 47.20169
6 30 45.69464
6 31 38.47077
6 32 34.0
6 33 43.17407
6 34 38.27532
6 35 50.24938
6 36 58.13777
6 37 64.53681
6 38 70.3278
6 39 81.84131
6 40 79.20227
6 41 74.09453
6 42 66.70832
6 43 63.60031
6 44 56.4358
6 45 60.0
6 46 57.27128
6 47 58.5235
6 48 61.40033
6 49 73.78347
6 50 74.95332
6 51 82.32861
6 52 90.42677
6 53 86.53323
6 54 92.57429
6 55 86.97701
6 56 73.97973
6 57 75.32596
6 58 83.00602
6 59 74.54529
6 60 84.20214
6 61 82.28001
6 62 92.13577
6 63 93.81365
6 64 103.00485
6 65 106.40489
6 66 112.30761
6 67 106.40489
6 68 104.40307
6 69 97.67292
6 70 100.60318
6 71 93.0215
6 72 100.49876
6 73 101.789
6 74 100.2447
6 75 105.60303
6 76 112.69871
6 77 120.73939
6 78 120.80149
6 79 124.61541
6 80 118.90332
6 81 124.95199
6 82 115.57249
6 83 119.41943
6 84 120.0
6 85 112.36103
6 86 117.27745
6 87 125.17188
6 88 123.36936
6 89 124.08465
6 90 133.29666
6 91 141.66157
6 92 147.67871
6 93 140.24621
6 94 144.15617
6 95 140.29255
6 96 142.28493
6 97 134.00373
6 98 143.28294
6 99 140.57738
6 100 145.78409
6 101 149.1878
6 102 147.71933
6 103 154.43445
6 104 154.35349
6 105 160.32779
6 106 164.4506
6 107 155.72412
6 108 164.10363
6 109 157.31815
6 110 162.00309
6 111 156.32018
6 112 160.5148
6 113 164.34719
6 114 167.10775
6 115 164.43844
6 116 168.07439
6 117 172.30786
6 118 185.16209
6 119 180.05555
6 120 185.28357
6 121 174.82849
6 122 177.28226
6 123 182.0
6 124 180.39956
6 125 181.46349
6 126 178.70926
6 127 177.34148
6 128 187.36061
6 129 190.37332
6 130 196.2906
6 131 201.06218
6 132 204.74863
6 133 199.27117
6 134 203.08865
6 135 194.31161
6 136 199.00251
6 137 201.2486
6 138 200.99751
6 139 202.23748
6 140 201.0199
6 141 209.06697
6 142 203.36421
6 143 210.09046
6 144 222.24536
6 145 218.87439
6 146 224.75097
6 147 213.93691
6 148 215.28121
6 149 213.00235
6 150 217.38905
6 151 222.99103
6 152 220.48356
6 153 226.73773
6 154 221.93918
6 155 222.12159
6 156 229.8978
6 157 241.81191
6 158 237.22774
6 159 244.60785
6 160 234.94042
6 161 236.10379
6 162 240.03333
6 163 236.25622
6 164 235.76683
6 165 239.28644
6 166 236.40854
6 167 249.07027
6 168 241.32343
6 169 251.24092
6 170 258.6832
6 171 264.74138
6 172 256.75864
6 173 254.56826
6 174 255.15877
6 175 254.0
6 176 255.33116
6 177 253.78928
6 178 254.15153
6 179 262.22509
6 180 257.30915
6 181 266.31748
6 182 271.0166
6 183 278.98745
6 184 284.41695
6 185 276.74176
6 186 272.80946
6 187 276.21912
6 188 283.00177
6 189 276.30599
6 190 274.65797
6 191 282.93109
6 192 274.92544
6 193 283.44488
6 194 288.31233
6 195 287.42477
7 8 12.72792
7 9 22.36068
7 10 29.12044
7 11 41.59327
7 12 49.0408
7 13 57.00877
7 14 65.0
7 15 53.45091
7 16 43.86342
7 17 37.58989
7 18 30.0
7 19 15.81139
7 20 16.12452
7 21 17.88854
7 22 26.1725
7 23 31.38471
7 24 39.05125
7 25 49.33559
7 26 61.68468
7 27 70.66116
7 28 59.16925
7 29 52.49762
7 30 48.41487
7 31 38.47077
7 32 32.31099
7 33 38.0526
7 34 29.41088
7 35 39.66106
7 36 46.69047
7 37 53.03772
7 38 57.98276
7 39 69.35416
7 40 84.14868
7 41 77.98718
7 42 69.06519
7 43 64.41273
7 44 55.36244
7 45 57.27128
7 46 52.0
7 47 51.62364
7 48 52.55473
7 49 64.40497
7 50 63.89053
7 51 70.72482
7 52 78.64477
7 53 90.68627
7 54 95.13149
7 55 88.11924
7 56 73.92564
7 57 73.4983
7 58 80.06248
7 59 70.06426
7 60 77.78175
7 61 74.95332
7 62 83.81527
7 63 84.5281
7 64 92.96236
7 65 95.80188
7 66 114.38968
7 67 107.82393
7 68 104.7855
7 69 96.76776
7 70 98.71677
7 71 89.56004
7 72 96.02083
7 73 96.25487
7 74 93.17188
7 75 97.40637
7 76 104.17773
7 77 111.36427
7 78 110.6752
7 79 126.17845
7 80 119.50732
7 81 124.27791
7 82 114.28473
7 83 117.08544
7 84 116.61904
7 85 108.04166
7 86 111.54371
7 87 119.07981
7 88 115.94826
7 89 116.05602
7 90 124.48293
7 91 132.37825
7 92 148.24642
7 93 140.21769
7 94 143.29341
7 95 138.51354
7 96 139.58868
7 97 130.46455
7 98 139.03237
7 99 135.29967
7 100 139.58868
7 101 142.5798
7 102 140.24621
7 103 146.18481
7 104 145.4132
7 105 160.85086
7 106 163.81697
7 107 154.53802
7 108 161.99383
7 109 154.57361
7 110 158.53391
7 111 152.01316
7 112 155.32225
7 113 158.39823
7 114 160.63935
7 115 157.17506
7 116 160.35274
7 117 163.98171
7 118 185.05405
7 119 179.12007
7 120 183.63551
7 121 172.45579
7 122 174.39323
7 123 178.40404
7 124 176.0
7 125 176.34341
7 126 173.04624
7 127 171.14321
7 128 180.48823
7 129 183.13383
7 130 188.47281
7 131 200.50436
7 132 203.49447
7 133 197.51709
7 134 200.73116
7 135 191.38704
7 136 195.43285
7 137 197.01015
7 138 196.1632
7 139 196.8248
7 140 195.02051
7 141 202.59566
7 142 196.21672
7 143 202.41047
7 144 221.2894
7 145 217.55459
7 146 222.623
7 147 211.43557
7 148 212.24985
7 149 209.28927
7 150 213.00235
7 151 218.1857
7 152 215.02791
7 153 220.91175
7 154 215.55742
7 155 215.13252
7 156 222.52416
7 157 240.60133
7 158 235.5865
7 159 242.32416
7 160 232.35533
7 161 232.77672
7 162 236.13555
7 163 232.00216
7 164 231.10604
7 165 233.94444
7 166 230.70544
7 167 242.98971
7 168 234.75306
7 169 244.23349
7 170 257.33441
7 171 262.8003
7 172 254.48969
7 173 251.67638
7 174 251.87695
7 175 250.28783
7 176 251.00199
7 177 249.12848
7 178 248.88752
7 179 256.64372
7 180 251.2051
7 181 259.85573
7 182 264.14011
7 183 277.34816
7 184 282.28532
7 185 274.39023
7 186 270.02407
7 187 272.97069
7 188 279.3027
7 189 272.00184
7 190 270.09073
7 191 277.79489
7 192 269.45872
7 193 277.61304
7 194 282.11345
7 195 280.70803
8 9 11.04536
8 10 19.0263
8 11 32.06244
8 12 40.60788
8 13 48.6621
8 14 76.2168
8 15 65.0
8 16 55.9464
8 17 49.92995
8 18 42.63801
8 19 28.42534
8 20 27.313
8 21 25.01999
8 22 28.79236
8 23 29.0
8 24 34.1321
8 25 44.94441
8 26 56.82429
8 27 82.8553
8 28 71.56116
8 29 65.19202
8 30 61.07373
8 31 50.77401
8 32 44.29447
8 33 48.27007
8 34 37.0
8 35 43.9659
8 36 48.76474
8 37 54.70832
8 38 56.56854
8 39 66.8431
8 40 96.87621
8 41 90.68627
8 42 81.60882
8 43 76.66159
8 44 67.1193
8 45 68.30813
8 46 61.66036
8 47 60.00833
8 48 58.85576
8 49 69.64194
8 50 66.24198
8 51 71.61006
8 52 78.87332
8 53 103.39246
8 54 107.64757
8 55 100.34441
8 56 85.86617
8 57 84.75848
8 58 90.70832
8 59 79.9062
8 60 86.02325
8 61 82.38932
8 62 90.02777
8 63 89.49302
8 64 96.66437
8 65 98.48858
8 66 126.77934
8 67 120.06665
8 68 116.73046
8 69 108.26819
8 70 109.76794
8 71 99.82485
8 72 105.57462
8 73 105.01905
8 74 100.60318
8 75 103.58571
8 76 109.8954
8 77 115.87925
8 78 114.03947
8 79 138.42326
8 80 131.48384
8 81 135.76818
8 82 125.54282
8 83 127.81627
8 84 126.75173
8 85 117.61377
8 86 120.01667
8 87 127.19277
8 88 122.80879
8 89 122.24974
8 90 129.65338
8 91 136.85759
8 92 160.15305
8 93 151.92432
8 94 154.65122
8 95 149.45233
8 96 150.03
8 97 140.43148
8 98 148.48569
8 99 144.0
8 100 147.48898
8 101 150.08331
8 102 146.89112
8 103 151.92103
8 104 150.28307
8 105 172.72232
8 106 175.23128
8 107 165.72266
8 108 172.69627
8 109 164.93938
8 110 168.44287
8 111 161.37534
8 112 164.00305
8 113 166.43317
8 114 168.19334
8 115 163.95731
8 116 166.62833
8 117 169.54056
8 118 196.65452
8 119 190.37332
8 120 194.53534
8 121 182.98907
8 122 184.62123
8 123 188.17545
8 124 185.21879
8 125 185.01081
8 126 181.27603
8 127 178.9078
8 128 187.57932
8 129 189.84204
8 130 194.53534
8 131 211.8962
8 132 214.56001
8 133 208.33867
8 134 211.2179
8 135 201.55644
8 136 205.18285
8 137 206.29348
8 138 205.00244
8 139 205.19747
8 140 202.8916
8 141 210.0119
8 142 202.98029
8 143 208.58571
8 144 232.47581
8 145 228.56946
8 146 233.20592
8 147 221.822
8 148 222.31509
8 149 218.91551
8 150 222.1441
8 151 227.0
8 152 223.32264
8 153 228.87551
8 154 223.0269
8 155 222.00901
8 156 228.98253
8 157 251.64459
8 158 246.41631
8 159 252.79438
8 160 242.66232
8 161 242.6211
8 162 245.58909
8 163 241.20738
8 164 240.00833
8 165 242.29734
8 166 238.7572
8 167 250.68307
8 168 242.00207
8 169 251.02988
8 170 268.29275
8 171 273.44104
8 172 264.95471
8 173 261.7728
8 174 261.72505
8 175 259.84996
8 176 260.12305
8 177 258.00194
8 178 257.28
8 179 264.75649
8 180 258.8629
8 181 267.16474
8 182 271.03505
8 183 288.13886
8 184 292.80198
8 185 284.78764
8 186 280.16602
8 187 282.81619
8 188 288.83906
8 189 281.11386
8 190 279.00717
8 191 286.25164
8 192 277.65086
8 193 285.47679
8 194 289.6377
8 195 287.73773
9 10 8.24621
9 11 21.2132
9 12 30.08322
9 13 38.07887
9 14 86.97701
9 15 75.61085
9 16 66.21178
9 17 59.94164
9 18 52.15362
9 19 38.07887
9 20 34.05877
9 21 28.63564
9 22 28.01785
9 23 23.76973
9 24 26.1725
9 25 36.79674
9 26 48.01042
9 27 93.0215
9 28 81.49233
9 29 74.4043
9 30 69.31089
9 31 58.13777
9 32 51.22499
9 33 52.80152
9 34 39.56008
9 35 43.04649
9 36 45.60702
9 37 50.92151
9 38 50.21952
9 39 59.4138
9 40 105.64563
9 41 99.00505
9 42 89.27486
9 43 83.60024
9 44 73.24616
9 45 73.34848
