575 165025
1 293 279.01434
1 294 291.56474
1 295 293.80436
1 296 302.0596
1 297 306.41475
1 298 317.23808
1 299 315.36962
1 300 259.03089
1 301 257.15754
1 302 249.51353
1 303 257.31693
1 304 253.8602
1 305 264.95471
1 306 249.82594
1 307 263.15395
1 308 270.60118
1 309 269.47356
1 310 271.53637
1 311 275.4814
1 312 285.72714
1 313 290.243
1 314 281.9539
1 315 288.321
1 316 296.90571
1 317 305.91829
1 318 305.04098
1 319 322.80025
1 320 322.84516
1 321 322.03416
1 322 331.43627
1 323 282.00709
1 324 275.08908
1 325 269.47542
1 326 280.82913
1 327 280.19458
1 328 272.26458
1 329 284.82977
1 330 270.91327
1 331 281.60256
1 332 281.76054
1 333 293.78393
1 334 296.38657
1 335 297.54327
1 336 305.91012
1 337 315.28558
1 338 311.58947
1 339 310.60103
1 340 323.10989
1 341 333.40816
1 342 333.51612
1 343 327.80024
1 344 336.5546
1 345 348.2815
1 346 292.01541
1 347 290.20855
1 348 290.55808
1 349 288.08679
1 350 289.12627
1 351 298.5649
1 352 302.80357
1 353 300.34147
1 354 305.91829
1 355 297.98322
1 356 305.16389
1 357 305.94934
1 358 311.4113
1 359 325.64091
1 360 326.96483
1 361 332.29054
1 362 328.01372
1 363 343.57677
1 364 340.68754
1 365 341.14073
1 366 347.69671
1 367 361.53285
1 368 361.00554
1 369 320.03906
1 370 313.22995
1 371 306.71974
1 372 321.49806
1 373 316.53752
1 374 312.70593
1 375 323.87806
1 376 316.74122
1 377 328.67157
1 378 320.48869
1 379 320.65558
1 380 326.67568
1 381 332.63343
1 382 346.15603
1 383 334.27085
1 384 350.40833
1 385 343.47052
1 386 348.04166
1 387 366.96049
1 388 369.57949
1 389 380.64813
1 390 368.87938
1 391 385.94559
1 392 334.01347
1 393 323.18725
1 394 326.49655
1 395 323.48879
1 396 341.35172
1 397 333.91765
1 398 338.7226
1 399 341.46303
1 400 340.29693
1 401 343.01749
1 402 355.25906
1 403 341.84938
1 404 346.96542
1 405 354.75203
1 406 365.63643
1 407 367.78934
1 408 370.8706
1 409 367.66289
1 410 368.40874
1 411 376.26852
1 412 380.04473
1 413 382.79629
1 414 403.58642
1 415 358.0014
1 416 353.17135
1 417 358.35736
1 418 345.13765
1 419 347.76573
1 420 359.49409
1 421 351.48969
1 422 350.65653
1 423 368.91327
1 424 372.04973
1 425 365.92895
1 426 369.69312
1 427 377.89549
1 428 377.11537
1 429 375.85769
1 430 387.23249
1 431 382.953
1 432 391.77545
1 433 393.18316
1 434 395.88508
1 435 409.10634
1 436 407.49233
1 437 414.1618
1 438 378.00529
1 439 374.16173
1 440 376.7028
1 441 363.50103
1 442 375.03333
1 443 383.27536
1 444 376.80764
1 445 382.27869
1 446 390.70193
1 447 384.67649
1 448 387.09301
1 449 381.13646
1 450 393.73214
1 451 394.67708
1 452 403.00124
1 453 407.60397
1 454 410.85886
1 455 406.03694
1 456 410.56181
1 457 422.62276
1 458 431.23659
1 459 433.12469
1 460 427.889
1 461 401.01122
1 462 391.1841
1 463 389.46373
1 464 390.39723
1 465 389.57541
1 466 399.53098
1 467 386.92893
1 468 394.62387
1 469 408.5205
1 470 409.56562
1 471 396.34959
1 472 401.64288
1 473 403.86755
1 474 414.89276
1 475 416.58733
1 476 414.84937
1 477 419.15391
1 478 435.15744
1 479 426.27925
1 480 442.45904
1 481 445.43911
1 482 441.59031
1 483 453.7929
1 484 403.01985
1 485 412.03034
1 486 403.65579
1 487 421.86491
1 488 415.92788
1 489 422.73396
1 490 412.53485
1 491 411.52643
1 492 422.2665
1 493 426.60169
1 494 420.57698
1 495 427.85512
1 496 433.64732
1 497 424.09551
1 498 434.81605
1 499 436.44014
1 500 441.97737
1 501 452.92935
1 502 455.92324
1 503 457.1094
1 504 464.33178
1 505 455.71263
1 506 475.48081
1 507 433.02887
1 508 441.11336
1 509 431.5113
1 510 433.84098
1 511 428.60005
1 512 428.04906
1 513 444.20828
1 514 428.91724
1 515 442.92212
1 516 430.67389
1 517 452.30521
1 518 446.75385
1 519 442.57881
1 520 449.60538
1 521 451.57724
1 522 452.86643
1 523 455.40861
1 524 463.68308
1 525 470.08297
1 526 469.09274
1 527 479.35165
1 528 478.13178
1 529 482.5443
1 530 457.00109
1 531 462.18286
1 532 459.31471
1 533 462.78829
1 534 457.49863
1 535 458.51936
1 536 458.21392
1 537 451.15408
1 538 454.91208
1 539 465.39553
1 540 463.36595
1 541 455.73896
1 542 468.43676
1 543 473.20714
1 544 463.70033
1 545 482.91718
1 546 477.5144
1 547 489.97653
1 548 483.76234
1 549 481.9004
1 550 488.79034
1 551 506.08399
1 552 506.26969
1 553 480.00937
1 554 476.10503
1 555 478.33879
1 556 472.77162
1 557 464.72465
1 558 483.1004
1 559 477.17712
1 560 470.51142
1 561 473.63488
1 562 471.10296
1 563 477.58664
1 564 477.09223
1 565 478.0387
1 566 496.32751
1 567 490.52013
1 568 485.74067
1 569 499.957
1 570 499.79996
1 571 512.53293
1 572 510.11861
1 573 514.39382
1 574 515.91181
1 575 513.51339
2 3 14.31782
2 4 28.17801
2 5 35.51056
2 6 40.31129
2 7 53.75872
2 8 61.84658
2 9 75.00667
2 10 84.00595
2 11 94.72592
2 12 108.90363
2 13 110.31772
2 14 121.26417
2 15 137.61541
2 16 148.35431
2 17 152.08221
2 18 167.36188
2 19 175.14565
2 20 185.97312
2 21 196.91876
2 22 206.19651
2 23 218.27735
2 24 32.55764
2 25 23.02173
2 26 31.90611
2 27 32.80244
2 28 48.08326
2 29 57.48913
2 30 60.53924
2 31 72.47068
2 32 81.85964
2 33 92.34717
2 34 99.24717
2 35 105.51303
2 36 117.98729
2 37 126.17845
2 38 136.01471
2 39 142.77255
2 40 157.33404
2 41 167.5858
2 42 172.4094
2 43 181.72782
2 44 194.6484
2 45 201.95049
2 46 214.34785
2 47 55.9017
2 48 42.57934
2 49 52.20153
2 50 55.9464
2 51 67.53518
2 52 62.28965
2 53 71.02816
2 54 87.45856
2 55 90.44335
2 56 96.74709
2 57 100.6479
2 58 111.23399
2 59 118.84864
2 60 135.65029
2 61 144.31216
2 62 155.28361
2 63 157.80051
2 64 167.0449
2 65 177.77514
2 66 190.24458
2 67 203.24616
2 68 209.55429
2 69 216.93317
2 70 71.70077
2 71 73.06162
2 72 62.58594
2 73 67.41662
2 74 72.01389
2 75 89.94443
2 76 87.61849
2 77 92.76314
2 78 98.99495
2 79 109.20165
2 80 111.51681
2 81 129.40247
2 82 131.22881
2 83 142.88807
2 84 152.81688
2 85 159.77797
2 86 164.39586
2 87 176.04545
2 88 190.92407
2 89 197.69927
2 90 202.74368
2 91 218.4033
2 92 222.80036
2 93 83.0542
2 94 89.14034
2 95 99.40825
2 96 88.0568
2 97 93.2309
2 98 97.06184
2 99 107.7033
2 100 107.44766
2 101 119.80818
2 102 128.03515
2 103 132.32158
2 104 138.85244
2 105 151.21177
2 106 149.0302
2 107 167.53806
2 108 176.13915
2 109 180.09442
2 110 179.33488
2 111 204.1666
2 112 207.09901
2 113 213.00235
2 114 224.69757
2 115 234.35017
2 116 100.49876
2 117 102.0049
2 118 113.53414
2 119 106.23088
2 120 110.38569
2 121 121.63059
2 122 131.94696
2 123 117.13667
2 124 130.38405
2 125 137.90576
2 126 138.10503
2 127 156.84706
2 128 169.0
2 129 162.60689
2 130 177.65416
2 131 180.42173
2 132 189.61276
2 133 201.81675
2 134 200.32474
2 135 219.53132
2 136 222.94842
2 137 233.07724
2 138 240.26028
2 139 127.09839
2 140 140.00357
2 141 121.49897
2 142 133.50655
2 143 135.36617
2 144 130.91982
2 145 145.24806
2 146 143.65584
2 147 143.03147
2 148 153.1176
2 149 162.20049
2 150 169.62311
2 151 171.21332
2 152 182.52123
2 153 189.50462
2 154 192.46298
2 155 201.15914
2 156 209.34421
2 157 221.92341
2 158 225.21101
2 159 229.3687
2 160 242.52835
2 161 245.83938
2 162 148.0304
2 163 148.08444
2 164 149.8566
2 165 157.16552
2 166 153.16984
2 167 150.28307
2 168 154.72879
2 169 155.75622
2 170 160.55217
2 171 170.883
2 172 168.96449
2 173 176.01136
2 174 195.20502
2 175 202.56604
2 176 209.22954
2 177 214.51573
2 178 208.00962
2 179 226.43321
2 180 227.56318
2 181 244.93469
2 182 239.00837
2 183 252.16066
2 184 268.4269
2 185 166.19266
2 186 178.13759
2 187 172.9393
2 188 172.4094
2 189 175.93465
2 190 172.93062
2 191 184.04891
2 192 175.32826
2 193 187.00267
2 194 184.25254
2 195 195.01026
2 196 202.0396
2 197 209.99524
2 198 216.81559
2 199 222.00225
2 200 225.67454
2 201 226.38463
2 202 237.59209
2 203 234.13885
2 204 250.79872
2 205 262.17933
2 206 269.90369
2 207 272.36923
2 208 190.02368
2 209 183.04371
2 210 194.43508
2 211 197.34488
2 212 187.57932
2 213 202.0
2 214 206.19651
2 215 204.31838
2 216 204.12006
2 217 201.7771
2 218 217.34995
2 219 218.44221
2 220 224.00893
2 221 220.22034
2 222 232.62201
2 223 247.40655
2 224 239.94166
2 225 252.62225
2 226 254.01772
2 227 264.69983
2 228 277.20029
2 229 275.0709
2 230 288.25163
2 231 210.23796
2 232 207.08694
2 233 201.30077
2 234 214.23819
2 235 215.54118
2 236 206.95169
2 237 215.13252
2 238 222.12159
2 239 223.0807
2 240 228.03509
2 241 226.79065
2 242 243.28584
2 243 232.33166
2 244 241.13896
2 245 244.43609
2 246 256.58722
2 247 264.01704
2 248 267.06741
2 249 263.89771
2 250 285.91782
2 251 292.56965
2 252 301.31047
2 253 300.58776
2 254 222.0563
2 255 234.0
2 256 222.22511
2 257 240.52027
2 258 229.99565
2 259 234.26908
2 260 237.75618
2 261 247.879
2 262 246.03252
2 263 251.78165
2 264 245.48931
2 265 248.24383
2 266 257.15754
2 267 254.39536
2 268 264.62237
2 269 264.15147
2 270 281.51909
2 271 279.60866
2 272 280.49242
2 273 299.61308
2 274 301.42495
2 275 306.7719
2 276 316.42535
2 277 240.05208
2 278 257.01751
2 279 253.28443
2 280 248.26196
2 281 256.82679
2 282 245.28351
2 283 256.5346
2 284 264.88488
2 285 269.25824
2 286 255.196
2 287 269.80919
2 288 274.6962
2 289 268.47719
2 290 270.12034
2 291 288.59141
2 292 279.88569
2 293 291.54759
2 294 303.79763
2 295 305.64031
2 296 313.52352
2 297 317.23335
2 298 327.66599
2 299 324.96923
2 300 277.14617
2 301 275.02909
2 302 267.2265
2 303 274.80357
2 304 271.0166
2 305 281.78006
2 306 266.32687
2 307 279.51565
2 308 286.67752
2 309 284.97193
2 310 286.81876
2 311 290.27056
2 312 300.46797
2 313 304.40105
2 314 295.23719
2 315 301.29388
2 316 309.84512
2 317 318.47292
2 318 317.01893
2 319 334.51009
2 320 334.33217
2 321 332.84381
2 322 341.87863
2 323 300.08166
2 324 293.00683
2 325 287.21072
2 326 298.22475
2 327 297.51639
2 328 289.21445
2 329 301.43822
2 330 287.3343
2 331 297.60544
2 332 297.40545
2 333 309.38003
2 334 311.33262
2 335 312.38598
2 336 320.14059
2 337 329.38731
2 338 325.12921
2 339 323.88269
2 340 336.16216
2 341 346.09247
2 342 345.60671
2 343 339.50552
2 344 347.83042
2 345 359.40089
2 346 310.00645
2 347 308.05844
2 348 308.27423
2 349 305.65503
2 350 306.47186
2 351 315.67388
2 352 319.59506
2 353 316.92586
2 354 322.09471
2 355 313.89967
2 356 320.77718
2 357 321.28803
2 358 326.45061
2 359 340.38948
2 360 341.26969
2 361 346.28312
2 362 341.67236
2 363 356.94818
2 364 353.50389
2 365 353.63823
2 366 359.73601
2 367 373.61076
2 368 372.77875
2 369 338.1479
2 370 331.07401
2 371 324.39482
2 372 338.99853
2 373 333.83978
2 374 329.8151
2 375 340.8372
2 376 333.44265
2 377 345.17242
2 378 336.44316
2 379 336.29303
2 380 342.2426
2 381 347.86492
2 382 361.07201
2 383 348.76926
2 384 364.92328
2 385 357.45909
2 386 361.41942
2 387 380.57982
2 388 382.68786
2 389 393.45139
2 390 381.28336
2 391 398.01131
2 392 352.00568
2 393 341.05278
2 394 344.24555
2 395 340.99267
2 396 358.71158
2 397 351.02706
2 398 355.59809
2 399 358.13405
2 400 356.75902
2 401 359.20189
2 402 371.17112
2 403 357.56118
2 404 362.41689
2 405 370.0
2 406 380.62186
2 407 382.53889
2 408 385.25316
2 409 381.52457
2 410 381.93717
2 411 389.39055
2 412 393.08142
2 413 395.47946
2 414 416.2271
2 415 376.02128
2 416 371.04851
2 417 376.16087
2 418 362.72993
2 419 365.23417
2 420 376.69749
2 421 368.54579
2 422 367.44115
2 423 385.59305
2 424 388.41473
2 425 382.00131
2 426 385.44001
2 427 393.48698
2 428 392.4398
2 429 390.9578
2 430 402.05721
2 431 397.33361
2 432 405.94211
2 433 406.98894
2 434 409.66328
2 435 422.64051
2 436 420.67208
2 437 426.86415
2 438 396.06186
2 439 392.04592
2 440 394.41095
2 441 381.03018
2 442 392.47548
2 443 400.53589
2 444 393.85911
2 445 399.16413
2 446 407.34384
2 447 401.10971
2 448 403.39807
2 449 396.97355
2 450 409.48016
2 451 410.19142
2 452 418.36945
2 453 422.65116
2 454 425.61955
2 455 420.61978
2 456 424.72815
2 457 436.72989
2 458 444.98315
2 459 446.7684
2 460 440.96485
2 461 419.00477
2 462 409.0599
2 463 407.24072
2 464 407.96201
2 465 407.10687
2 466 416.77332
2 467 404.10518
2 468 411.49119
2 469 425.21524
2 470 426.16077
2 471 412.56515
2 472 417.67451
2 473 419.64032
2 474 430.545
2 475 431.96759
2 476 429.91278
2 477 434.00576
2 478 449.95222
2 479 440.55987
2 480 456.82053
2 481 459.57045
2 482 455.26366
2 483 467.3596
2 484 421.09619
2 485 430.0
2 486 421.38462
2 487 439.55091
2 488 433.41551
2 489 440.10567
2 490 429.66499
2 491 428.43086
2 492 439.11046
2 493 443.2268
2 494 437.0103
2 495 444.10922
2 496 449.68989
2 497 439.84088
2 498 450.46864
2 499 451.90818
2 500 457.08314
2 501 467.82262
2 502 470.7664
2 503 471.69482
2 504 478.63661
2 505 469.70736
2 506 489.26169
2 507 451.11085
2 508 459.02723
2 509 449.28499
2 510 451.53627
2 511 446.14908
2 512 445.38186
2 513 461.41088
2 514 445.91143
2 515 459.83149
2 516 447.39356
2 517 468.9147
2 518 463.06155
2 519 458.65128
2 520 465.54269
2 521 467.23121
2 522 468.36417
2 523 470.60812
2 524 478.70346
2 525 484.85565
2 526 483.61658
2 527 493.85119
2 528 492.34642
2 529 496.58836
2 530 475.01684
2 531 480.06666
2 532 477.15092
2 533 480.5039
2 534 475.07894
2 535 475.94643
2 536 475.42928
2 537 468.25741
2 538 471.83896
2 539 482.19706
2 540 479.9052
2 541 472.14934
2 542 484.58642
2 543 489.23818
2 544 479.52581
2 545 498.64617
2 546 493.05274
2 547 505.33355
2 548 498.8597
2 549 496.55715
2 550 503.31004
2 551 520.49976
2 552 520.40177
2 553 498.00402
2 554 494.0253
2 555 496.17033
2 556 490.49363
2 557 482.27171
2 558 500.60064
2 559 494.41379
2 560 487.70483
2 561 490.61288
2 562 487.93955
2 563 494.21655
2 564 493.51798
2 565 494.39256
2 566 512.47829
2 567 506.50271
2 568 501.42298
2 569 515.53855
2 570 515.13979
2 571 527.81152
2 572 525.17616
2 573 529.27875
2 574 530.54877
2 575 527.77742
3 4 13.89244
3 5 21.40093
3 6 27.01851
3 7 40.11234
3 8 47.85394
3 9 62.20129
3 10 71.17584
3 11 80.89499
3 12 95.33625
3 13 96.62815
3 14 108.01852
3 15 124.19742
3 16 134.72936
3 17 139.0036
3 18 154.08115
3 19 161.60755
3 20 172.49058
3 21 183.46117
3 22 193.02331
3 23 205.06097
3 24 32.20248
3 25 20.80865
3 26 21.37756
3 27 21.18962
3 28 35.0
3 29 43.84062
3 30 46.23851
3 31 58.18075
3 32 67.54258
3 33 78.16009
3 34 85.32878
3 35 91.44397
3 36 103.73042
3 37 111.97321
3 38 121.84006
3 39 128.89143
3 40 143.54442
3 41 153.94155
3 42 158.80806
3 43 168.07736
3 44 180.87841
3 45 188.28967
3 46 200.80837
3 47 54.12947
3 48 36.49658
3 49 44.04543
3 50 45.22168
3 51 56.921
3 52 48.83646
3 53 57.00877
3 54 73.66139
3 55 76.40026
3 56 82.49242
3 57 86.33076
3 58 96.93297
3 59 104.54664
3 60 121.33425
3 61 130.03461
3 62 141.08862
3 63 143.58969
3 64 152.88231
3 65 163.60012
3 66 176.1136
3 67 189.18774
3 68 195.48913
3 69 202.98029
3 70 68.94926
3 71 67.74216
3 72 55.00909
3 73 58.0517
3 74 61.68468
3 75 78.92401
3 76 75.16648
3 77 79.81228
3 78 85.70298
3 79 95.26804
3 80 97.34988
3 81 115.42097
3 82 116.97008
3 83 128.63126
3 84 138.57128
3 85 145.49914
3 86 150.08331
3 87 161.75599
3 88 176.6154
3 89 183.43936
3 90 188.48873
3 91 204.12006
3 92 208.65522
3 93 78.64477
3 94 83.38465
3 95 93.08598
3 96 79.6304
3 97 83.24062
3 98 86.16264
3 99 96.15092
3 100 94.86833
3 101 107.33592
3 102 114.86514
3 103 119.2057
3 104 125.20783
3 105 137.4409
3 106 135.0
3 107 153.44706
3 108 162.04938
3 109 165.89454
3 110 165.02727
3 111 189.89734
3 112 192.78226
3 113 198.69826
3 114 210.38061
3 115 220.05681
3 116 96.77293
3 117 96.74709
3 118 107.01869
3 119 97.86726
3 120 100.89599
3 121 111.68259
3 122 121.26417
3 123 105.5462
3 124 118.59595
3 125 125.20783
3 126 125.09996
3 127 144.01389
3 128 155.66631
3 129 148.82204
3 130 164.07315
3 131 166.40012
3 132 175.60182
3 133 187.80043
3 134 186.07794
3 135 205.3217
3 136 208.7223
3 137 218.83327
3 138 225.94247
3 139 122.33152
3 140 134.53624
3 141 115.01739
3 142 126.19429
3 143 127.14165
3 144 121.51132
3 145 135.44002
3 146 132.42356
3 147 131.48764
3 148 140.98227
3 149 149.77316
3 150 157.05095
3 151 158.04113
3 152 169.33104
3 153 176.13915
3 154 178.91059
3 155 187.32325
3 156 195.57607
3 157 208.06009
3 158 211.06634
3 159 215.23243
3 160 228.32652
3 161 231.57288
3 162 142.89857
3 163 142.22517
3 164 143.03147
3 165 149.56604
3 166 145.12064
3 167 141.22323
3 168 144.92067
3 169 145.24806
3 170 149.69302
3 171 159.73102
3 172 157.15597
3 173 163.63679
3 174 182.78403
3 175 189.80516
3 176 196.31098
3 177 201.41996
3 178 194.46594
3 179 212.8685
3 180 213.84574
3 181 231.14065
3 182 225.05555
3 183 238.07562
3 184 254.40126
3 185 161.37224
3 186 172.10462
3 187 166.07528
3 188 165.24527
3 189 168.07736
3 190 164.40195
3 191 174.6339
3 192 165.4237
3 193 176.78518
3 194 173.32628
3 195 183.89671
3 196 190.27612
3 197 198.09341
3 198 204.41624
3 199 209.48031
3 200 213.00235
3 201 213.17833
3 202 224.24317
3 203 220.62185
3 204 237.11811
3 205 248.48541
3 206 256.08788
3 207 258.50725
3 208 184.69434
3 209 177.22867
3 210 188.0
3 211 190.26298
3 212 179.90275
3 213 193.88914
3 214 197.30687
3 215 195.0
3 216 194.18033
3 217 191.08375
3 218 206.4219
3 219 207.06038
3 220 212.47353
3 221 208.20183
3 222 220.22716
3 223 234.95744
3 224 227.07928
3 225 239.72693
3 226 240.83189
3 227 251.5492
3 228 263.75936
3 229 261.3446
3 230 274.5906
3 231 205.29247
3 232 201.12185
3 233 195.01026
3 234 207.24141
3 235 207.96394
3 236 198.59507
3 237 206.52603
3 238 212.95305
3 239 213.15253
3 240 217.89218
3 241 216.00231
3 242 232.31229
3 243 220.92759
3 244 229.53213
3 245 232.57257
3 246 244.36448
3 247 251.59094
3 248 254.40126
3 249 250.97609
3 250 272.99817
3 251 279.51744
3 252 288.0434
3 253 287.08884
3 254 216.7487
3 255 228.37031
3 256 216.02083
3 257 233.42022
3 258 222.29935
3 259 226.49724
3 260 229.34036
3 261 239.0753
3 262 236.54386
3 263 241.96074
3 264 235.30406
3 265 237.40261
3 266 246.05894
3 267 242.8868
3 268 252.92291
3 269 252.29546
3 270 269.3585
3 271 267.15164
3 272 267.8003
3 273 287.02787
3 274 288.4753
3 275 293.72777
3 276 303.28864
3 277 234.69129
3 278 251.19912
3 279 247.00202
3 280 241.29857
3 281 249.2569
3 282 237.53947
3 283 248.24383
3 284 256.34547
3 285 260.31711
3 286 245.6013
3 287 259.97692
3 288 264.28205
3 289 257.76928
3 290 259.04826
3 291 277.27243
3 292 268.17345
3 293 279.83031
3 294 291.89382
3 295 293.51831
3 296 301.20425
3 297 304.60794
3 298 314.86505
3 299 311.84932
3 300 271.89152
3 301 269.15052
3 302 261.00766
3 303 268.11938
3 304 263.75936
3 305 273.99453
3 306 258.11819
3 307 271.10515
3 308 277.90826
3 309 275.57213
3 310 277.20029
3 311 280.18922
3 312 290.33085
3 313 293.77713
3 314 283.98944
3 315 289.83616
3 316 298.35717
3 317 306.74093
3 318 304.96229
3 319 322.298
3 320 322.00776
3 321 320.20306
3 322 329.07446
3 323 294.67949
3 324 287.21072
3 325 281.00712
3 326 291.33658
3 327 290.49785
3 328 281.60256
3 329 293.31894
3 330 278.98745
3 331 288.73517
3 332 288.14059
3 333 300.04833
3 334 301.36523
3 335 302.32433
3 336 309.55613
3 337 318.69264
3 338 314.02548
3 339 312.60358
3 340 324.72142
3 341 334.41441
3 342 333.58807
3 343 327.28734
3 344 335.3938
3 345 346.88327
3 346 304.36984
3 347 302.08111
3 348 302.0
3 349 299.08193
3 350 299.48289
3 351 308.27423
3 352 311.7082
3 353 308.75395
3 354 313.39751
3 355 304.90982
3 356 311.44984
3 357 311.68093
3 358 316.55173
3 359 330.21508
3 360 330.72345
3 361 335.4892
3 362 330.63726
3 363 345.70074
3 364 341.90057
3 365 341.84353
3 366 347.67945
3 367 361.56604
3 368 360.57315
3 369 332.79573
3 370 325.05538
3 371 318.01415
3 372 332.25442
3 373 326.74149
3 374 322.39882
3 375 333.17413
3 376 325.41205
3 377 336.85754
3 378 327.47061
3 379 326.97401
3 380 332.84381
3 381 338.12572
3 382 351.02706
3 383 338.37405
3 384 354.52786
3 385 346.65256
3 386 350.17281
3 387 369.48613
3 388 371.2479
3 389 381.81278
3 390 369.41575
3 391 385.94559
3 392 346.32499
3 393 335.07313
3 394 338.0
3 395 334.2529
3 396 351.68878
3 397 343.58842
3 398 347.79448
3 399 350.03571
3 400 348.38197
3 401 350.47539
3 402 362.11738
3 403 348.30016
3 404 352.881
3 405 360.25685
3 406 370.6238
3 407 372.32916
3 408 374.73324
3 409 370.60491
3 410 370.77891
3 411 377.95502
3 412 381.58878
3 413 383.76686
3 414 404.47744
