76 2850
6 74 15.65248
6 75 7.61577
6 76 9.21954
7 8 7.07107
7 9 25.63201
7 10 18.86796
7 11 15.81139
7 12 15.0333
7 13 19.20937
7 14 13.89244
7 15 28.63564
7 16 32.20248
7 17 18.02776
7 18 41.4367
7 19 12.16553
7 20 39.39543
7 21 37.48333
7 22 44.10215
7 23 44.77723
7 24 43.56604
7 25 35.8469
7 26 9.84886
7 27 16.76305
7 28 37.16181
7 29 24.08319
7 30 25.0
7 31 32.20248
7 32 28.16026
7 33 31.89044
7 34 10.0
7 35 5.0
7 36 40.1995
7 37 36.40055
7 38 16.27882
7 39 22.36068
7 40 20.0
7 41 50.32892
7 42 50.20956
7 43 46.01087
7 44 29.06888
7 45 20.0
7 46 8.06226
7 47 35.0
7 48 29.06888
7 49 39.84972
7 50 35.51056
7 51 23.70654
7 52 12.64911
7 53 8.60233
7 54 19.23538
7 55 44.72136
7 56 50.60632
7 57 27.45906
7 58 14.14214
7 59 24.41311
7 60 48.08326
7 61 46.17359
7 62 36.05551
7 63 36.05551
7 64 57.00877
7 65 20.0
7 66 23.08679
7 67 9.43398
7 68 20.80865
7 69 46.0
7 70 44.94441
7 71 45.89118
7 72 18.02776
7 73 34.71311
7 74 31.62278
7 75 16.40122
7 76 14.14214
8 9 32.20248
8 10 25.80698
8 11 20.0
8 12 20.88061
8 13 12.20656
8 14 13.89244
8 15 22.13594
8 16 35.17101
8 17 22.02272
8 18 47.29693
8 19 7.61577
8 20 32.89377
8 21 33.83785
8 22 43.18565
8 23 47.16991
8 24 48.04165
8 25 42.48529
8 26 14.03567
8 27 11.0
8 28 35.22783
8 29 19.23538
8 30 22.47221
8 31 39.20459
8 32 33.95585
8 33 33.12099
8 34 7.07107
8 35 5.0
8 36 35.01428
8 37 30.41381
8 38 22.47221
8 39 29.15476
8 40 25.4951
8 41 51.31277
8 42 50.60632
8 43 46.87217
8 44 34.1321
8 45 15.81139
8 46 5.0
8 47 30.41381
8 48 25.0
8 49 43.56604
8 50 41.48494
8 51 26.68333
8 52 7.07107
8 53 12.0
8 54 12.64911
8 55 51.47815
8 56 52.92447
8 57 20.59126
8 58 21.2132
8 59 24.20744
8 60 41.97618
8 61 43.38202
8 62 35.35534
8 63 38.07887
8 64 56.56854
8 65 25.4951
8 66 27.07397
8 67 10.44031
8 68 20.80865
8 69 41.30375
8 70 38.60052
8 71 40.1995
8 72 25.0
8 73 35.0
8 74 29.15476
8 75 17.0
8 76 15.81139
9 10 15.65248
9 11 29.61419
9 12 12.04159
9 13 43.26662
9 14 36.05551
9 15 50.20956
9 16 23.5372
9 17 16.55295
9 18 17.26268
9 19 37.64306
9 20 60.20797
9 21 49.39636
9 22 46.0
9 23 34.43835
9 24 24.83948
9 25 10.29563
9 26 19.84943
9 27 38.28838
9 28 43.93177
9 29 42.0119
9 30 37.12142
9 31 17.72005
9 32 7.2111
9 33 30.0
9 34 30.61046
9 35 30.36445
9 36 56.4358
9 37 55.60576
9 38 22.13594
9 39 4.12311
9 40 9.84886
9 41 44.27189
9 42 46.32494
9 43 41.23106
9 44 12.08305
9 45 37.64306
9 46 30.23243
9 47 50.11986
9 48 43.909
9 49 25.23886
9 50 11.40175
9 51 20.22375
9 52 35.0
9 53 29.06888
9 54 44.77723
9 55 19.41649
9 56 39.44617
9 57 50.44799
9 58 14.03567
9 59 44.28318
9 60 66.85058
9 61 53.93515
9 62 39.20459
9 63 29.61419
9 64 55.10898
9 65 26.40076
9 66 33.61547
9 67 25.4951
9 68 28.63564
9 69 60.00833
9 70 64.81512
9 71 63.28507
9 72 9.05539
9 73 35.01428
9 74 41.4367
9 75 26.07681
9 76 23.60085
10 11 15.0333
10 12 15.81139
10 13 38.01316
10 14 23.76973
10 15 47.41308
10 16 35.51056
10 17 23.08679
10 18 32.57299
10 19 28.42534
10 20 58.13777
10 21 53.15073
10 22 54.81788
10 23 47.80167
10 24 40.22437
10 25 23.08679
10 26 20.02498
10 27 35.34119
10 28 50.24938
10 29 41.76123
10 30 40.11234
10 31 13.45362
10 32 22.2036
10 33 39.56008
10 34 27.85678
10 35 21.93171
10 36 57.72348
10 37 54.78138
10 38 7.0
10 39 11.6619
10 40 18.86796
10 41 56.4358
10 42 57.69749
10 43 52.7731
10 44 26.1725
10 45 37.36308
10 46 26.40076
10 47 51.97115
10 48 45.70558
10 49 39.59798
10 50 26.92582
10 51 29.15476
10 52 31.30495
10 53 17.49286
10 54 36.79674
10 55 30.26549
10 56 53.2635
10 57 46.32494
10 58 6.0
10 59 30.06659
10 60 66.48308
10 61 60.13319
10 62 47.07441
10 63 41.18252
10 64 65.9242
10 65 10.77033
10 66 18.02776
10 67 24.5153
10 68 33.06055
10 69 62.80127
10 70 63.56099
10 71 63.89053
10 72 7.81025
10 73 43.9659
10 74 46.0
10 75 29.0
10 76 26.0
11 12 24.41311
11 13 30.80584
11 14 10.63015
11 15 41.59327
11 16 44.68781
11 17 30.41381
11 18 46.87217
11 19 18.38478
11 20 52.17279
11 21 53.15073
11 22 59.5399
11 23 57.48913
11 24 52.80152
11 25 38.01316
11 26 23.60085
11 27 31.0
11 28 52.92447
11 29 39.11521
11 30 40.80441
11 31 26.40076
11 32 35.1141
11 33 46.2277
11 34 25.4951
11 35 15.0
11 36 55.00909
11 37 50.24938
11 38 8.06226
11 39 25.4951
11 40 29.15476
11 41 64.44377
11 42 64.81512
11 43 60.30755
11 44 38.01316
11 45 35.35534
11 46 23.34524
11 47 50.24938
11 48 44.55334
11 49 50.77401
11 50 41.0
11 51 36.76955
11 52 27.01851
11 53 8.0
11 54 26.83282
11 55 45.27693
11 56 63.25346
11 57 39.29377
11 58 15.81139
11 59 15.0333
11 60 61.66036
11 61 61.98387
11 62 51.47815
11 63 49.49747
11 64 72.11103
11 65 7.07107
11 66 7.28011
11 67 25.07987
11 68 36.23534
11 69 61.20457
11 70 58.0517
11 71 60.13319
11 72 20.61553
11 73 49.64877
11 74 47.43416
11 75 31.76476
11 76 29.15476
12 13 31.38471
12 14 27.65863
12 15 38.18377
12 16 20.51828
12 17 7.28011
12 18 26.4764
12 19 27.16616
12 20 48.27007
12 21 39.05125
12 22 39.05125
12 23 33.24154
12 24 29.12044
12 25 22.2036
12 26 7.81025
12 27 26.24881
12 28 35.0
12 29 30.23243
12 30 26.24881
12 31 25.31798
12 32 13.15295
12 33 23.76973
12 34 18.60108
12 35 20.02498
12 36 45.18849
12 37 43.82921
12 38 19.20937
12 39 10.29563
12 40 5.09902
12 41 41.04875
12 42 42.05948
12 43 37.21559
12 44 14.31782
12 45 25.80698
12 46 18.35756
12 47 39.0
12 48 32.69557
12 49 26.41969
12 50 20.61553
12 51 13.41641
12 52 23.02173
12 53 20.88061
12 54 33.52611
12 55 31.40064
12 56 38.94868
12 57 38.41875
12 58 10.29563
12 59 37.33631
12 60 55.22681
12 61 45.01111
12 62 31.40064
12 63 25.80698
12 64 50.15974
12 65 24.20744
12 66 30.41381
12 67 13.45362
12 68 18.24829
12 69 49.33559
12 70 53.00943
12 71 51.88449
12 72 9.0
12 73 28.16026
12 74 31.40064
12 75 14.86607
12 76 12.08305
13 14 22.0
13 15 11.0
13 16 41.01219
13 17 30.36445
13 18 57.00877
13 19 13.0
13 20 21.37756
13 21 28.42534
13 22 42.19005
13 23 51.47815
13 24 55.57877
13 25 53.53504
13 26 23.70654
13 27 7.07107
13 28 33.01515
13 29 13.45362
13 30 21.0238
13 31 51.40039
13 32 43.86342
13 33 36.49658
13 34 13.0
13 35 16.55295
13 36 26.24881
13 37 20.09975
13 38 34.43835
13 39 40.60788
13 40 35.34119
13 41 53.14132
13 42 51.47815
13 43 48.70318
13 44 43.01163
13 45 13.0
13 46 13.0384
13 47 23.32381
13 48 19.79899
13 49 50.08992
13 50 51.47815
13 51 33.24154
13 52 8.544
13 53 23.08679
13 54 7.81025
13 55 62.68174
13 56 56.88585
13 57 8.544
13 58 33.30165
13 59 30.08322
13 60 31.06445
13 61 38.94868
13 62 35.34119
13 63 42.29657
13 64 55.75841
13 65 37.0
13 66 37.33631
13 67 18.38478
13 68 24.08319
13 69 33.24154
13 70 27.29469
13 71 30.14963
13 72 36.79674
13 73 36.68787
13 74 26.62705
13 75 22.09072
13 76 22.56103
14 15 33.0
14 16 46.06517
14 17 31.7805
14 18 53.00943
14 19 9.0
14 20 43.18565
14 21 47.53946
14 22 56.85068
14 23 58.66856
14 24 56.75385
14 25 45.54119
14 26 23.70654
14 27 24.04163
14 28 49.09175
14 29 32.57299
14 30 36.35932
14 31 36.35932
14 32 40.1995
14 33 45.60702
14 34 20.80865
14 35 9.89949
14 36 47.67599
14 37 42.04759
14 38 17.49286
14 39 32.14032
14 40 32.75668
14 41 64.03124
14 42 63.70243
14 43 59.66574
14 44 41.97618
14 45 29.54657
14 46 18.60108
14 47 43.68066
14 48 38.62642
14 49 53.48832
14 50 47.01064
14 51 37.58989
14 52 20.61553
14 53 7.0
14 54 16.76305
14 55 53.60037
14 56 64.49806
14 57 30.14963
14 58 22.2036
14 59 10.63015
14 60 53.03772
14 61 57.24509
14 62 48.9183
14 63 49.92995
14 64 70.0928
14 65 17.69181
14 66 15.81139
14 67 22.67157
14 68 33.94113
14 69 54.34151
14 70 49.16299
14 71 52.08647
14 72 27.16616
14 73 48.10405
14 74 43.04649
14 75 29.73214
14 76 27.80288
15 16 42.72002
15 17 35.22783
15 18 61.91123
15 19 24.0
15 20 10.77033
15 21 21.09502
15 22 37.64306
15 23 51.15662
15 24 58.18935
15 25 60.20797
15 26 30.41381
15 27 12.20656
15 28 28.16026
15 29 10.19804
15 30 19.10497
15 31 60.53924
15 32 49.40648
15 33 36.34556
15 34 20.0
15 35 26.92582
15 36 16.12452
15 37 9.21954
15 38 44.59821
15 39 48.16638
15 40 41.23106
15 41 50.48762
15 42 48.05206
15 43 46.27094
15 44 47.50789
15 45 13.41641
15 46 21.09502
15 47 15.0
15 48 14.31782
15 49 51.92302
15 50 56.85948
15 51 36.24914
15 52 16.12452
15 53 33.73426
15 54 17.72005
15 55 69.42622
15 56 56.00893
15 57 4.24264
15 58 42.19005
15 59 40.79216
15 60 20.09975
15 61 31.62278
15 62 32.24903
15 63 42.42641
15 64 50.69517
15 65 47.53946
15 66 48.25971
15 67 24.75884
15 68 25.63201
15 69 23.32381
15 70 16.49242
15 71 19.23538
15 72 45.0
15 73 35.0
15 74 22.36068
15 75 25.55386
15 76 27.20294
16 17 14.42221
16 18 23.32381
16 19 42.72002
16 20 50.08992
16 21 32.52691
16 22 23.5372
16 23 12.80625
16 24 15.65248
16 25 28.28427
16 26 22.36068
16 27 34.05877
16 28 24.41311
16 29 32.57299
16 30 24.16609
16 31 41.23106
16 32 17.02939
16 33 8.60233
16 34 29.27456
16 35 36.76955
16 36 42.0119
16 37 44.29447
16 38 39.69887
16 39 25.63201
16 40 16.64332
16 41 21.0238
16 42 22.80351
16 43 17.72005
16 44 12.0
16 45 29.61419
16 46 30.59412
16 47 35.80503
16 48 30.88689
16 49 9.21954
16 50 20.88061
16 51 8.544
16 52 33.06055
16 53 39.96248
16 54 46.27094
16 55 35.73514
16 56 18.60108
16 57 44.91102
16 58 30.61046
16 59 56.4358
16 60 53.60037
16 61 33.54102
16 62 18.35756
16 63 6.08276
16 64 31.57531
16 65 44.68781
16 66 50.91169
16 67 24.73863
16 68 17.26268
16 69 43.18565
16 70 53.0
16 71 49.0408
16 72 27.78489
16 73 13.41641
16 74 24.83948
16 75 19.0263
16 76 19.41649
17 18 26.83282
17 19 29.27456
17 20 44.59821
17 21 32.89377
17 22 31.7805
17 23 27.20294
17 24 26.01922
17 25 25.6125
17 26 8.24621
17 27 24.16609
17 28 28.07134
17 29 26.1725
17 30 20.59126
17 31 32.06244
17 32 14.21267
17 33 16.55295
17 34 17.46425
17 35 22.80351
17 36 39.96248
17 37 39.62323
17 38 26.07681
17 39 16.27882
17 40 6.7082
17 41 34.20526
17 42 34.98571
17 43 30.23243
17 44 12.64911
17 45 22.02272
17 46 18.11077
17 47 33.61547
17 48 27.45906
17 49 21.84033
17 50 21.63331
17 51 6.40312
17 52 21.84033
17 53 25.55386
17 54 34.1321
17 55 34.71311
17 56 33.01515
17 57 36.23534
17 58 17.46425
17 59 42.05948
17 60 50.60632
17 61 38.11824
17 62 24.18677
17 63 19.10497
17 64 42.95346
17 65 31.06445
17 66 36.87818
17 67 12.16553
17 68 12.08305
17 69 43.46263
17 70 48.83646
17 71 46.87217
17 72 16.12452
17 73 20.88061
17 74 25.0
17 75 9.89949
17 76 8.06226
18 19 53.60037
18 20 70.80254
18 21 55.44367
18 22 46.23851
18 23 28.07134
18 24 13.15295
18 25 11.31371
18 26 33.52611
18 27 50.9902
18 28 47.70744
18 29 52.43091
18 30 45.34314
18 31 29.73214
18 32 13.34166
18 33 31.90611
18 34 44.01136
18 35 46.38965
18 36 64.3506
18 37 65.43699
18 38 39.29377
18 39 21.37756
18 40 21.84033
18 41 39.11521
18 42 42.42641
18 43 37.65634
18 44 14.42221
18 45 48.54894
18 46 44.27189
18 47 57.98276
18 48 52.40229
18 49 18.24829
18 50 6.0
18 51 26.24881
18 52 48.46648
18 53 46.01087
18 54 59.90826
18 55 14.03567
18 56 31.14482
18 57 63.06346
18 58 31.257
18 59 61.52235
18 60 75.69016
18 61 56.82429
18 62 41.67733
18 63 28.23119
18 64 51.35173
18 65 43.32436
18 66 50.59644
18 67 38.62642
18 68 37.01351
18 69 66.21933
18 70 74.51845
18 71 71.42129
18 72 26.30589
18 73 36.71512
18 74 47.50789
18 75 36.35932
18 76 34.88553
19 20 34.23449
19 21 39.35734
19 22 50.20956
19 23 54.78138
19 24 55.22681
19 25 47.75982
19 26 21.09502
19 27 15.65248
19 28 41.86884
19 29 24.16609
19 30 29.06888
19 31 41.7732
19 32 40.31129
19 33 40.70626
19 34 14.42221
19 35 7.28011
19 36 38.83298
19 37 33.06055
19 38 23.43075
19 39 34.17601
19 40 32.06244
19 41 58.83026
19 42 58.00862
19 43 54.3783
19 44 41.0
19 45 21.63331
19 46 12.52996
19 47 35.1141
19 48 30.41381
19 49 50.9902
19 50 47.67599
19 51 34.20526
19 52 12.80625
19 53 11.40175
19 54 8.60233
19 55 56.46238
19 56 60.53924
19 57 21.2132
19 58 25.05993
19 59 17.88854
19 60 44.04543
19 61 49.39636
19 62 42.52058
19 63 45.69464
19 64 63.70243
19 65 25.05993
19 66 24.5153
19 67 18.02776
19 68 28.30194
19 69 45.60702
19 70 40.1995
19 71 43.10452
19 72 29.54657
19 73 42.43819
19 74 35.60899
19 75 24.59675
19 76 23.4094
20 21 22.02272
20 22 40.0125
20 23 56.75385
20 24 65.74192
20 25 70.00714
20 26 40.60788
20 27 22.82542
20 28 31.06445
20 29 18.43909
20 30 25.94224
20 31 71.19691
20 32 58.79626
20 33 42.72002
20 34 30.52868
20 35 37.64306
20 36 12.64911
20 37 6.08276
20 38 55.36244
20 39 58.41233
20 40 50.91169
20 41 54.08327
20 42 51.0
20 43 50.24938
20 44 56.40035
20 45 22.62742
20 46 31.76476
20 47 16.03122
20 48 19.31321
20 49 59.09315
20 50 66.06815
20 51 44.65423
20 52 26.83282
20 53 44.38468
20 54 27.01851
20 55 79.19596
20 56 61.0
20 57 13.0384
20 58 52.83938
20 59 50.15974
20 60 10.19804
20 61 31.04835
20 62 36.49658
20 63 48.70318
20 64 51.78803
20 65 58.24088
20 66 58.69412
20 67 35.0
20 68 33.83785
20 69 18.86796
20 70 6.0
20 71 11.40175
20 72 55.47071
20 73 40.26164
20 74 26.68333
20 75 34.71311
20 76 36.76955
21 22 18.0
21 23 36.24914
21 24 47.63402
21 25 57.70615
21 26 33.13608
21 27 23.70654
21 28 9.48683
21 29 15.26434
21 30 13.0384
21 31 64.32729
21 32 45.65085
21 33 24.08319
21 34 27.65863
21 35 38.60052
21 36 10.44031
21 37 16.12452
21 38 53.08484
21 39 49.0408
21 40 39.56008
21 41 32.24903
21 42 29.01724
21 43 28.63564
21 44 41.88078
21 45 18.02776
21 46 29.83287
21 47 6.32456
21 48 8.94427
21 49 40.60788
21 50 51.86521
21 51 30.01666
21 52 26.92582
21 53 45.35416
21 54 36.23534
21 55 66.37017
21 56 39.84972
21 57 25.23886
21 58 47.16991
21 59 57.24509
21 60 21.93171
21 61 10.63015
21 62 15.65248
21 63 29.41088
21 64 30.08322
21 65 57.31492
21 66 60.41523
21 67 29.01724
21 68 20.88061
21 69 10.81665
21 70 22.56103
21 71 17.0
21 72 47.85394
21 73 20.24846
21 74 8.06226
21 75 24.33105
21 76 27.29469
22 23 21.2132
22 24 35.51056
22 25 51.78803
22 26 36.24914
22 27 35.80503
22 28 9.48683
22 29 29.06888
22 30 21.40093
22 31 63.1981
22 32 40.1995
22 33 16.0
22 34 36.12478
22 35 47.01064
22 36 28.16026
22 37 34.05877
22 38 57.00877
22 39 47.16991
22 40 37.21559
22 41 14.56022
22 42 11.04536
22 43 11.6619
22 44 35.35534
22 45 29.41088
22 46 38.28838
22 47 24.08319
22 48 23.4094
22 49 28.6531
22 50 44.38468
22 51 26.1725
22 52 37.53665
22 53 52.69725
22 54 49.64877
22 55 59.20304
22 56 23.32381
22 57 41.4367
22 58 49.0408
22 59 67.35726
22 60 39.05125
22 61 12.20656
22 62 8.06226
22 63 18.02776
22 64 13.60147
22 65 61.84658
22 66 66.64833
22 67 34.66987
22 68 23.32381
22 69 25.63201
22 70 40.31129
22 71 33.95585
22 72 47.85394
22 73 11.04536
22 74 15.65248
22 75 27.78489
22 76 30.41381
23 24 15.52417
23 25 36.49658
23 26 34.98571
23 27 44.40721
23 28 26.83282
23 29 41.04875
23 30 32.06244
23 31 52.0
23 32 27.313
23 33 15.0333
23 34 40.80441
23 35 49.1935
23 36 46.61545
23 37 50.69517
23 38 52.34501
23 39 37.21559
23 40 29.06888
23 41 11.04536
23 42 14.56022
23 43 10.29563
23 44 22.36068
23 45 39.05125
23 46 42.37924
23 47 41.10961
23 48 37.65634
23 49 10.04988
23 50 28.28427
23 51 21.09502
23 52 44.14748
23 53 52.69725
23 54 57.48913
23 55 42.0119
23 56 5.83095
23 57 54.00926
23 58 43.18565
23 59 69.11584
23 60 58.18075
23 61 33.30165
23 62 20.61553
23 63 9.21954
23 64 23.34524
23 65 57.31492
23 66 63.65532
23 67 36.76955
23 68 27.45906
23 69 45.79301
23 70 58.5235
23 71 53.22593
23 72 40.0
23 73 16.49242
23 74 30.08322
23 75 30.36445
23 76 31.38471
24 25 23.25941
24 26 34.1321
24 27 48.83646
24 28 38.8973
24 29 48.10405
24 30 39.81206
24 31 40.80441
24 32 18.02776
24 33 23.60085
24 34 43.10452
24 35 48.50773
24 36 57.42822
24 37 59.94164
24 38 46.14109
24 39 28.6007
24 40 24.04163
24 41 26.4764
24 42 30.08322
24 43 25.63201
24 44 14.86607
24 45 44.92215
24 46 44.01136
24 47 51.31277
24 48 46.52956
24 49 7.07107
24 50 15.26434
24 51 22.36068
24 52 47.26521
24 53 50.0
24 54 60.03332
24 55 27.16616
24 56 18.02776
24 57 60.16644
24 58 37.12142
24 59 66.40783
24 60 69.06519
24 61 47.01064
24 62 32.52691
24 63 18.38478
24 64 38.83298
24 65 50.77401
24 66 57.80138
24 67 38.01316
24 68 32.57299
24 69 58.0517
24 70 68.60029
24 71 64.40497
24 72 32.75668
24 73 27.58623
24 74 40.22437
24 75 33.54102
24 76 33.13608
25 26 30.0
25 27 48.41487
25 28 51.26402
25 29 51.66237
25 30 46.04346
25 31 18.43909
25 32 12.08305
25 33 36.13862
25 34 40.80441
25 35 40.49691
25 36 65.45991
25 37 65.19202
25 38 30.06659
25 39 13.60147
25 40 19.10497
25 41 47.26521
25 42 50.03998
25 43 45.01111
25 44 16.49242
25 45 47.38143
25 46 40.49691
25 47 59.07622
25 48 53.00943
25 49 26.4764
25 50 8.24621
25 51 27.73085
25 52 45.22168
25 53 38.63936
25 54 55.03635
25 55 9.21954
25 56 40.5216
25 57 60.60528
25 58 23.34524
25 59 53.0
25 60 76.2168
25 61 61.03278
25 62 45.88028
25 63 34.1321
25 64 59.03389
25 65 33.54102
25 66 40.79216
