40 780
 14 29 6
 14 30 20
 14 31 34
 14 32 48
 14 33 62
 14 34 76
 14 35 90
 14 36 4
 14 37 18
 14 38 32
 14 39 46
 14 40 60
 15 16 40
 15 17 55
 15 18 70
 15 19 85
 15 20 0
 15 21 15
 15 22 30
 15 23 45
 15 24 60
 15 25 75
 15 26 90
 15 27 5
 15 28 20
 15 29 35
 15 30 50
 15 31 65
 15 32 80
 15 33 95
 15 34 10
 15 35 25
 15 36 40
 15 37 55
 15 38 70
 15 39 85
 15 40 0
 16 17 72
 16 18 88
 16 19 4
 16 20 20
 16 21 36
 16 22 52
 16 23 68
 16 24 84
 16 25 0
 16 26 16
 16 27 32
 16 28 48
 16 29 64
 16 30 80
 16 31 96
 16 32 12
 16 33 28
 16 34 44
 16 35 60
 16 36 76
 16 37 92
 16 38 8
 16 39 24
 16 40 40
 17 18 6
 17 19 23
 17 20 40
 17 21 57
 17 22 74
 17 23 91
 17 24 8
 17 25 25
 17 26 42
 17 27 59
 17 28 76
 17 29 93
 17 30 10
 17 31 27
 17 32 44
 17 33 61
 17 34 78
 17 35 95
 17 36 12
 17 37 29
 17 38 46
 17 39 63
 17 40 80
 18 19 42
 18 20 60
 18 21 78
 18 22 96
 18 23 14
 18 24 32
 18 25 50
 18 26 68
 18 27 86
 18 28 4
 18 29 22
 18 30 40
 18 31 58
 18 32 76
 18 33 94
 18 34 12
 18 35 30
 18 36 48
 18 37 66
 18 38 84
 18 39 2
 18 40 20
 19 20 80
 19 21 99
 19 22 18
 19 23 37
 19 24 56
 19 25 75
 19 26 94
 19 27 13
 19 28 32
 19 29 51
 19 30 70
 19 31 89
 19 32 8
 19 33 27
 19 34 46
 19 35 65
 19 36 84
 19 37 3
 19 38 22
 19 39 41
 19 40 60
 20 21 20
 20 22 40
 20 23 60
 20 24 80
 20 25 0
 20 26 20
 20 27 40
 20 28 60
 20 29 80
 20 30 0
 20 31 20
 20 32 40
 20 33 60
 20 34 80
 20 35 0
 20 36 20
 20 37 40
 20 38 60
 20 39 80
 20 40 0
 21 22 62
 21 23 83
 21 24 4
 21 25 25
 21 26 46
 21 27 67
 21 28 88
 21 29 9
 21 30 30
 21 31 51
 21 32 72
 21 33 93
 21 34 14
 21 35 35
 21 36 56
 21 37 77
 21 38 98
 21 39 19
 21 40 40
 22 23 6
 22 24 28
 22 25 50
 22 26 72
 22 27 94
 22 28 16
 22 29 38
 22 30 60
 22 31 82
 22 32 4
 22 33 26
 22 34 48
 22 35 70
 22 36 92
 22 37 14
 22 38 36
 22 39 58
 22 40 80
 23 24 52
 23 25 75
 23 26 98
 23 27 21
 23 28 44
 23 29 67
 23 30 90
 23 31 13
 23 32 36
 23 33 59
 23 34 82
 23 35 5
 23 36 28
 23 37 51
 23 38 74
 23 39 97
 23 40 20
 24 25 0
 24 26 24
 24 27 48
 24 28 72
 24 29 96
 24 30 20
 24 31 44
 24 32 68
 24 33 92
 24 34 16
 24 35 40
 24 36 64
 24 37 88
 24 38 12
 24 39 36
 24 40 60
 25 26 50
 25 27 75
 25 28 0
 25 29 25
 25 30 50
 25 31 75
 25 32 0
 25 33 25
 25 34 50
 25 35 75
 25 36 0
 25 37 25
 25 38 50
 25 39 75
 25 40 0
 26 27 2
 26 28 28
 26 29 54
 26 30 80
 26 31 6
 26 32 32
 26 33 58
 26 34 84
 26 35 10
 26 36 36
 26 37 62
 26 38 88
 26 39 14
 26 40 40
 27 28 56
 27 29 83
 27 30 10
 27 31 37
 27 32 64
 27 33 91
 27 34 18
 27 35 45
 27 36 72
 27 37 99
 27 38 26
 27 39 53
 27 40 80
 28 29 12
 28 30 40
 28 31 68
 28 32 96
 28 33 24
 28 34 52
 28 35 80
 28 36 8
 28 37 36
 28 38 64
 28 39 92
 28 40 20
 29 30 70
 29 31 99
 29 32 28
 29 33 57
 29 34 86
 29 35 15
 29 36 44
 29 37 73
 29 38 2
 29 39 31
 29 40 60
 30 31 30
 30 32 60
 30 33 90
 30 34 20
 30 35 50
 30 36 80
 30 37 10
 30 38 40
 30 39 70
 30 40 0
 31 32 92
 31 33 23
 31 34 54
 31 35 85
 31 36 16
 31 37 47
 31 38 78
 31 39 9
 31 40 40
 32 33 56
 32 34 88
 32 35 20
 32 36 52
 32 37 84
 32 38 16
 32 39 48
 32 40 80
 33 34 22
 33 35 55
 33 36 88
 33 37 21
 33 38 54
 33 39 87
 33 40 20
 34 35 90
 34 36 24
 34 37 58
 34 38 92
 34 39 26
 34 40 60
 35 36 60
 35 37 95
 35 38 30
 35 39 65
 35 40 0
 36 37 32
 36 38 68
 36 39 4
 36 40 40
 37 38 6
 37 39 43
 37 40 80
 38 39 82
 38 40 20
 39 40 60
 
