79 3081
 6 70 20
 6 71 26
 6 72 32
 6 73 38
 6 74 44
 6 75 50
 6 76 56
 6 77 62
 6 78 68
 6 79 74
 7 8 56
 7 9 63
 7 10 70
 7 11 77
 7 12 84
 7 13 91
 7 14 98
 7 15 5
 7 16 12
 7 17 19
 7 18 26
 7 19 33
 7 20 40
 7 21 47
 7 22 54
 7 23 61
 7 24 68
 7 25 75
 7 26 82
 7 27 89
 7 28 96
 7 29 3
 7 30 10
 7 31 17
 7 32 24
 7 33 31
 7 34 38
 7 35 45
 7 36 52
 7 37 59
 7 38 66
 7 39 73
 7 40 80
 7 41 87
 7 42 94
 7 43 1
 7 44 8
 7 45 15
 7 46 22
 7 47 29
 7 48 36
 7 49 43
 7 50 50
 7 51 57
 7 52 64
 7 53 71
 7 54 78
 7 55 85
 7 56 92
 7 57 99
 7 58 6
 7 59 13
 7 60 20
 7 61 27
 7 62 34
 7 63 41
 7 64 48
 7 65 55
 7 66 62
 7 67 69
 7 68 76
 7 69 83
 7 70 90
 7 71 97
 7 72 4
 7 73 11
 7 74 18
 7 75 25
 7 76 32
 7 77 39
 7 78 46
 7 79 53
 8 9 72
 8 10 80
 8 11 88
 8 12 96
 8 13 4
 8 14 12
 8 15 20
 8 16 28
 8 17 36
 8 18 44
 8 19 52
 8 20 60
 8 21 68
 8 22 76
 8 23 84
 8 24 92
 8 25 0
 8 26 8
 8 27 16
 8 28 24
 8 29 32
 8 30 40
 8 31 48
 8 32 56
 8 33 64
 8 34 72
 8 35 80
 8 36 88
 8 37 96
 8 38 4
 8 39 12
 8 40 20
 8 41 28
 8 42 36
 8 43 44
 8 44 52
 8 45 60
 8 46 68
 8 47 76
 8 48 84
 8 49 92
 8 50 0
 8 51 8
 8 52 16
 8 53 24
 8 54 32
 8 55 40
 8 56 48
 8 57 56
 8 58 64
 8 59 72
 8 60 80
 8 61 88
 8 62 96
 8 63 4
 8 64 12
 8 65 20
 8 66 28
 8 67 36
 8 68 44
 8 69 52
 8 70 60
 8 71 68
 8 72 76
 8 73 84
 8 74 92
 8 75 0
 8 76 8
 8 77 16
 8 78 24
 8 79 32
 9 10 90
 9 11 99
 9 12 8
 9 13 17
 9 14 26
 9 15 35
 9 16 44
 9 17 53
 9 18 62
 9 19 71
 9 20 80
 9 21 89
 9 22 98
 9 23 7
 9 24 16
 9 25 25
 9 26 34
 9 27 43
 9 28 52
 9 29 61
 9 30 70
 9 31 79
 9 32 88
 9 33 97
 9 34 6
 9 35 15
 9 36 24
 9 37 33
 9 38 42
 9 39 51
 9 40 60
 9 41 69
 9 42 78
 9 43 87
 9 44 96
 9 45 5
 9 46 14
 9 47 23
 9 48 32
 9 49 41
 9 50 50
 9 51 59
 9 52 68
 9 53 77
 9 54 86
 9 55 95
 9 56 4
 9 57 13
 9 58 22
 9 59 31
 9 60 40
 9 61 49
 9 62 58
 9 63 67
 9 64 76
 9 65 85
 9 66 94
 9 67 3
 9 68 12
 9 69 21
 9 70 30
 9 71 39
 9 72 48
 9 73 57
 9 74 66
 9 75 75
 9 76 84
 9 77 93
 9 78 2
 9 79 11
 10 11 10
 10 12 20
 10 13 30
 10 14 40
 10 15 50
 10 16 60
 10 17 70
 10 18 80
 10 19 90
 10 20 0
 10 21 10
 10 22 20
 10 23 30
 10 24 40
 10 25 50
 10 26 60
 10 27 70
 10 28 80
 10 29 90
 10 30 0
 10 31 10
 10 32 20
 10 33 30
 10 34 40
 10 35 50
 10 36 60
 10 37 70
 10 38 80
 10 39 90
 10 40 0
 10 41 10
 10 42 20
 10 43 30
 10 44 40
 10 45 50
 10 46 60
 10 47 70
 10 48 80
 10 49 90
 10 50 0
 10 51 10
 10 52 20
 10 53 30
 10 54 40
 10 55 50
 10 56 60
 10 57 70
 10 58 80
 10 59 90
 10 60 0
 10 61 10
 10 62 20
 10 63 30
 10 64 40
 10 65 50
 10 66 60
 10 67 70
 10 68 80
 10 69 90
 10 70 0
 10 71 10
 10 72 20
 10 73 30
 10 74 40
 10 75 50
 10 76 60
 10 77 70
 10 78 80
 10 79 90
 11 12 32
 11 13 43
 11 14 54
 11 15 65
 11 16 76
 11 17 87
 11 18 98
 11 19 9
 11 20 20
 11 21 31
 11 22 42
 11 23 53
 11 24 64
 11 25 75
 11 26 86
 11 27 97
 11 28 8
 11 29 19
 11 30 30
 11 31 41
 11 32 52
 11 33 63
 11 34 74
 11 35 85
 11 36 96
 11 37 7
 11 38 18
 11 39 29
 11 40 40
 11 41 51
 11 42 62
 11 43 73
 11 44 84
 11 45 95
 11 46 6
 11 47 17
 11 48 28
 11 49 39
 11 50 50
 11 51 61
 11 52 72
 11 53 83
 11 54 94
 11 55 5
 11 56 16
 11 57 27
 11 58 38
 11 59 49
 11 60 60
 11 61 71
 11 62 82
 11 63 93
 11 64 4
 11 65 15
 11 66 26
 11 67 37
 11 68 48
 11 69 59
 11 70 70
 11 71 81
 11 72 92
 11 73 3
 11 74 14
 11 75 25
 11 76 36
 11 77 47
 11 78 58
 11 79 69
 12 13 56
 12 14 68
 12 15 80
 12 16 92
 12 17 4
 12 18 16
 12 19 28
 12 20 40
 12 21 52
 12 22 64
 12 23 76
 12 24 88
 12 25 0
 12 26 12
 12 27 24
 12 28 36
 12 29 48
 12 30 60
 12 31 72
 12 32 84
 12 33 96
 12 34 8
 12 35 20
 12 36 32
 12 37 44
 12 38 56
 12 39 68
 12 40 80
 12 41 92
 12 42 4
 12 43 16
 12 44 28
 12 45 40
 12 46 52
 12 47 64
 12 48 76
 12 49 88
 12 50 0
 12 51 12
 12 52 24
 12 53 36
 12 54 48
 12 55 60
 12 56 72
 12 57 84
 12 58 96
 12 59 8
 12 60 20
 12 61 32
 12 62 44
 12 63 56
 12 64 68
 12 65 80
 12 66 92
 12 67 4
 12 68 16
 12 69 28
 12 70 40
 12 71 52
 12 72 64
 12 73 76
 12 74 88
 12 75 0
 12 76 12
 12 77 24
 12 78 36
 12 79 48
 13 14 82
 13 15 95
 13 16 8
 13 17 21
 13 18 34
 13 19 47
 13 20 60
 13 21 73
 13 22 86
 13 23 99
 13 24 12
 13 25 25
 13 26 38
 13 27 51
 13 28 64
 13 29 77
 13 30 90
 13 31 3
 13 32 16
 13 33 29
 13 34 42
 13 35 55
 13 36 68
 13 37 81
 13 38 94
 13 39 7
 13 40 20
 13 41 33
 13 42 46
 13 43 59
 13 44 72
 13 45 85
 13 46 98
 13 47 11
 13 48 24
 13 49 37
 13 50 50
 13 51 63
 13 52 76
 13 53 89
 13 54 2
 13 55 15
 13 56 28
 13 57 41
 13 58 54
 13 59 67
 13 60 80
 13 61 93
 13 62 6
 13 63 19
 13 64 32
 13 65 45
 13 66 58
 13 67 71
 13 68 84
 13 69 97
 13 70 10
 13 71 23
 13 72 36
 13 73 49
 13 74 62
 13 75 75
 13 76 88
 13 77 1
 13 78 14
 13 79 27
 14 15 10
 14 16 24
 14 17 38
 14 18 52
 14 19 66
 14 20 80
 14 21 94
 14 22 8
 14 23 22
 14 24 36
 14 25 50
 14 26 64
 14 27 78
 14 28 92
 14 29 6
 14 30 20
 14 31 34
 14 32 48
 14 33 62
 14 34 76
 14 35 90
 14 36 4
 14 37 18
 14 38 32
 14 39 46
 14 40 60
 14 41 74
 14 42 88
 14 43 2
 14 44 16
 14 45 30
 14 46 44
 14 47 58
 14 48 72
 14 49 86
 14 50 0
 14 51 14
 14 52 28
 14 53 42
 14 54 56
 14 55 70
 14 56 84
 14 57 98
 14 58 12
 14 59 26
 14 60 40
 14 61 54
 14 62 68
 14 63 82
 14 64 96
 14 65 10
 14 66 24
 14 67 38
 14 68 52
 14 69 66
 14 70 80
 14 71 94
 14 72 8
 14 73 22
 14 74 36
 14 75 50
 14 76 64
 14 77 78
 14 78 92
 14 79 6
 15 16 40
 15 17 55
 15 18 70
 15 19 85
 15 20 0
 15 21 15
 15 22 30
 15 23 45
 15 24 60
 15 25 75
 15 26 90
 15 27 5
 15 28 20
 15 29 35
 15 30 50
 15 31 65
 15 32 80
 15 33 95
 15 34 10
 15 35 25
 15 36 40
 15 37 55
 15 38 70
 15 39 85
 15 40 0
 15 41 15
 15 42 30
 15 43 45
 15 44 60
 15 45 75
 15 46 90
 15 47 5
 15 48 20
 15 49 35
 15 50 50
 15 51 65
 15 52 80
 15 53 95
 15 54 10
 15 55 25
 15 56 40
 15 57 55
 15 58 70
 15 59 85
 15 60 0
 15 61 15
 15 62 30
 15 63 45
 15 64 60
 15 65 75
 15 66 90
 15 67 5
 15 68 20
 15 69 35
 15 70 50
 15 71 65
 15 72 80
 15 73 95
 15 74 10
 15 75 25
 15 76 40
 15 77 55
 15 78 70
 15 79 85
 16 17 72
 16 18 88
 16 19 4
 16 20 20
 16 21 36
 16 22 52
 16 23 68
 16 24 84
 16 25 0
 16 26 16
 16 27 32
 16 28 48
 16 29 64
 16 30 80
 16 31 96
 16 32 12
 16 33 28
 16 34 44
 16 35 60
 16 36 76
 16 37 92
 16 38 8
 16 39 24
 16 40 40
 16 41 56
 16 42 72
 16 43 88
 16 44 4
 16 45 20
 16 46 36
 16 47 52
 16 48 68
 16 49 84
 16 50 0
 16 51 16
 16 52 32
 16 53 48
 16 54 64
 16 55 80
 16 56 96
 16 57 12
 16 58 28
 16 59 44
 16 60 60
 16 61 76
 16 62 92
 16 63 8
 16 64 24
 16 65 40
 16 66 56
 16 67 72
 16 68 88
 16 69 4
 16 70 20
 16 71 36
 16 72 52
 16 73 68
 16 74 84
 16 75 0
 16 76 16
 16 77 32
 16 78 48
 16 79 64
 17 18 6
 17 19 23
 17 20 40
 17 21 57
 17 22 74
 17 23 91
 17 24 8
 17 25 25
 17 26 42
 17 27 59
 17 28 76
 17 29 93
 17 30 10
 17 31 27
 17 32 44
 17 33 61
 17 34 78
 17 35 95
 17 36 12
 17 37 29
 17 38 46
 17 39 63
 17 40 80
 17 41 97
 17 42 14
 17 43 31
 17 44 48
 17 45 65
 17 46 82
 17 47 99
 17 48 16
 17 49 33
 17 50 50
 17 51 67
 17 52 84
 17 53 1
 17 54 18
 17 55 35
 17 56 52
 17 57 69
 17 58 86
 17 59 3
 17 60 20
 17 61 37
 17 62 54
 17 63 71
 17 64 88
 17 65 5
 17 66 22
 17 67 39
 17 68 56
 17 69 73
 17 70 90
 17 71 7
 17 72 24
 17 73 41
 17 74 58
 17 75 75
 17 76 92
 17 77 9
 17 78 26
 17 79 43
 18 19 42
 18 20 60
 18 21 78
 18 22 96
 18 23 14
 18 24 32
 18 25 50
 18 26 68
 18 27 86
 18 28 4
 18 29 22
 18 30 40
 18 31 58
 18 32 76
 18 33 94
 18 34 12
 18 35 30
 18 36 48
 18 37 66
 18 38 84
 18 39 2
 18 40 20
 18 41 38
 18 42 56
 18 43 74
 18 44 92
 18 45 10
 18 46 28
 18 47 46
 18 48 64
 18 49 82
 18 50 0
 18 51 18
 18 52 36
 18 53 54
 18 54 72
 18 55 90
 18 56 8
 18 57 26
 18 58 44
 18 59 62
 18 60 80
 18 61 98
 18 62 16
 18 63 34
 18 64 52
 18 65 70
 18 66 88
 18 67 6
 18 68 24
 18 69 42
 18 70 60
 18 71 78
 18 72 96
 18 73 14
 18 74 32
 18 75 50
 18 76 68
 18 77 86
 18 78 4
 18 79 22
 19 20 80
 19 21 99
 19 22 18
 19 23 37
 19 24 56
 19 25 75
 19 26 94
 19 27 13
 19 28 32
 19 29 51
 19 30 70
 19 31 89
 19 32 8
 19 33 27
 19 34 46
 19 35 65
 19 36 84
 19 37 3
 19 38 22
 19 39 41
 19 40 60
 19 41 79
 19 42 98
 19 43 17
 19 44 36
 19 45 55
 19 46 74
 19 47 93
 19 48 12
 19 49 31
 19 50 50
 19 51 69
 19 52 88
 19 53 7
 19 54 26
 19 55 45
 19 56 64
 19 57 83
 19 58 2
 19 59 21
 19 60 40
 19 61 59
 19 62 78
 19 63 97
 19 64 16
 19 65 35
 19 66 54
 19 67 73
 19 68 92
 19 69 11
 19 70 30
 19 71 49
 19 72 68
 19 73 87
 19 74 6
 19 75 25
 19 76 44
 19 77 63
 19 78 82
 19 79 1
 20 21 20
 20 22 40
 20 23 60
 20 24 80
 20 25 0
 20 26 20
 20 27 40
 20 28 60
 20 29 80
 20 30 0
 20 31 20
 20 32 40
 20 33 60
 20 34 80
 20 35 0
 20 36 20
 20 37 40
 20 38 60
 20 39 80
 20 40 0
 20 41 20
 20 42 40
 20 43 60
 20 44 80
 20 45 0
 20 46 20
 20 47 40
 20 48 60
 20 49 80
 20 50 0
 20 51 20
 20 52 40
 20 53 60
 20 54 80
 20 55 0
 20 56 20
 20 57 40
 20 58 60
 20 59 80
 20 60 0
 20 61 20
 20 62 40
 20 63 60
 20 64 80
 20 65 0
 20 66 20
 20 67 40
 20 68 60
 20 69 80
 20 70 0
 20 71 20
 20 72 40
 20 73 60
 20 74 80
 20 75 0
 20 76 20
 20 77 40
 20 78 60
 20 79 80
 21 22 62
 21 23 83
 21 24 4
 21 25 25
 21 26 46
 21 27 67
 21 28 88
 21 29 9
 21 30 30
 21 31 51
 21 32 72
 21 33 93
 21 34 14
 21 35 35
 21 36 56
 21 37 77
 21 38 98
 21 39 19
 21 40 40
 21 41 61
 21 42 82
 21 43 3
 21 44 24
 21 45 45
 21 46 66
 21 47 87
 21 48 8
 21 49 29
 21 50 50
 21 51 71
 21 52 92
 21 53 13
 21 54 34
 21 55 55
 21 56 76
 21 57 97
 21 58 18
 21 59 39
 21 60 60
 21 61 81
 21 62 2
 21 63 23
 21 64 44
 21 65 65
 21 66 86
 21 67 7
 21 68 28
 21 69 49
 21 70 70
 21 71 91
 21 72 12
 21 73 33
 21 74 54
 21 75 75
 21 76 96
 21 77 17
 21 78 38
 21 79 59
 22 23 6
 22 24 28
 22 25 50
 22 26 72
 22 27 94
 22 28 16
 22 29 38
 22 30 60
 22 31 82
 22 32 4
 22 33 26
 22 34 48
 22 35 70
 22 36 92
 22 37 14
 22 38 36
 22 39 58
 22 40 80
 22 41 2
 22 42 24
 22 43 46
 22 44 68
 22 45 90
 22 46 12
 22 47 34
 22 48 56
 22 49 78
 22 50 0
 22 51 22
 22 52 44
 22 53 66
 22 54 88
 22 55 10
 22 56 32
 22 57 54
 22 58 76
 22 59 98
 22 60 20
 22 61 42
 22 62 64
 22 63 86
 22 64 8
 22 65 30
 22 66 52
 22 67 74
 22 68 96
 22 69 18
 22 70 40
 22 71 62
 22 72 84
 22 73 6
 22 74 28
 22 75 50
 22 76 72
 22 77 94
 22 78 16
 22 79 38
 23 24 52
 23 25 75
 23 26 98
 23 27 21
 23 28 44
 23 29 67
 23 30 90
 23 31 13
 23 32 36
 23 33 59
 23 34 82
 23 35 5
 23 36 28
 23 37 51
 23 38 74
 23 39 97
 23 40 20
 23 41 43
 23 42 66
 23 43 89
 23 44 12
 23 45 35
 23 46 58
 23 47 81
 23 48 4
 23 49 27
 23 50 50
 23 51 73
 23 52 96
 23 53 19
 23 54 42
 23 55 65
 23 56 88
 23 57 11
 23 58 34
 23 59 57
 23 60 80
 23 61 3
 23 62 26
 23 63 49
 23 64 72
 23 65 95
 23 66 18
 23 67 41
 23 68 64
 23 69 87
 23 70 10
 23 71 33
 23 72 56
 23 73 79
 23 74 2
 23 75 25
 23 76 48
 23 77 71
 23 78 94
 23 79 17
 24 25 0
 24 26 24
 24 27 48
 24 28 72
 24 29 96
 24 30 20
 24 31 44
 24 32 68
 24 33 92
 24 34 16
 24 35 40
 24 36 64
 24 37 88
 24 38 12
 24 39 36
 24 40 60
 24 41 84
 24 42 8
 24 43 32
 24 44 56
 24 45 80
 24 46 4
 24 47 28
 24 48 52
 24 49 76
 24 50 0
 24 51 24
 24 52 48
 24 53 72
 24 54 96
 24 55 20
 24 56 44
 24 57 68
 24 58 92
 24 59 16
 24 60 40
 24 61 64
 24 62 88
 24 63 12
 24 64 36
 24 65 60
 24 66 84
 24 67 8
 24 68 32
 24 69 56
 24 70 80
 24 71 4
 24 72 28
 24 73 52
 24 74 76
 24 75 0
 24 76 24
 24 77 48
 24 78 72
 24 79 96
 25 26 50
 25 27 75
 25 28 0
 25 29 25
 25 30 50
 25 31 75
 25 32 0
 25 33 25
 25 34 50
 25 35 75
 25 36 0
 25 37 25
 25 38 50
 25 39 75
 25 40 0
 25 41 25
 25 42 50
 25 43 75
 25 44 0
 25 45 25
 25 46 50
 25 47 75
 25 48 0
 25 49 25
 25 50 50
 25 51 75
 25 52 0
 25 53 25
 25 54 50
 25 55 75
 25 56 0
 25 57 25
 25 58 50
 25 59 75
 25 60 0
 25 61 25
 25 62 50
 25 63 75
 25 64 0
 25 65 25
 25 66 50
 25 67 75
 25 68 0
 25 69 25
 25 70 50
 25 71 75
 25 72 0
 25 73 25
 25 74 50
 25 75 75
 25 76 0
 25 77 25
 25 78 50
 25 79 75
 26 27 2
 26 28 28
 26 29 54
 26 30 80
 26 31 6
 26 32 32
 26 33 58
 26 34 84
 26 35 10
 26 36 36
 26 37 62
 26 38 88
 26 39 14
 26 40 40
 26 41 66
 26 42 92
 26 43 18
 26 44 44
 26 45 70
 26 46 96
 26 47 22
 26 48 48
 26 49 74
 26 50 0
 26 51 26
 26 52 52
 26 53 78
 26 54 4
 26 55 30
 26 56 56
 26 57 82
 26 58 8
 26 59 34
 26 60 60
 26 61 86
 26 62 12
 26 63 38
 26 64 64
 26 65 90
 26 66 16
 26 67 42
 26 68 68
 26 69 94
 26 70 20
 26 71 46
 26 72 72
 26 73 98
 26 74 24
 26 75 50
 26 76 76
 26 77 2
 26 78 28
 26 79 54
 27 28 56
 27 29 83
 27 30 10
 27 31 37
 27 32 64
 27 33 91
 27 34 18
 27 35 45
 27 36 72
 27 37 99
 27 38 26
 27 39 53
 27 40 80
 27 41 7
 27 42 34
 27 43 61
 27 44 88
 27 45 15
 27 46 42
 27 47 69
 27 48 96
 27 49 23
 27 50 50
 27 51 77
 27 52 4
 27 53 31
 27 54 58
 27 55 85
 27 56 12
 27 57 39
 27 58 66
 27 59 93
 27 60 20
 27 61 47
 27 62 74
 27 63 1
 27 64 28
 27 65 55
 27 66 82
 27 67 9
 27 68 36
 27 69 63
 27 70 90
 27 71 17
 27 72 44
 27 73 71
 27 74 98
 27 75 25
 27 76 52
 27 77 79
 27 78 6
 27 79 33
 28 29 12
 28 30 40
 28 31 68
 28 32 96
 28 33 24
 28 34 52
 28 35 80
 28 36 8
 28 37 36
 28 38 64
 28 39 92
 28 40 20
 28 41 48
 28 42 76
 28 43 4
 28 44 32
 28 45 60
 28 46 88
 28 47 16
 28 48 44
 28 49 72
 28 50 0
 28 51 28
 28 52 56
 28 53 84
 28 54 12
 28 55 40
 28 56 68
 28 57 96
 28 58 24
 28 59 52
 28 60 80
 28 61 8
 28 62 36
 28 63 64
 28 64 92
 28 65 20
 28 66 48
 28 67 76
 28 68 4
 28 69 32
 28 70 60
 28 71 88
 28 72 16
 28 73 44
 28 74 72
 28 75 0
 28 76 28
 28 77 56
 28 78 84
 28 79 12
 29 30 70
 29 31 99
 29 32 28
 29 33 57
 29 34 86
 29 35 15
 29 36 44
 29 37 73
 29 38 2
 29 39 31
 29 40 60
 29 41 89
 29 42 18
 29 43 47
 29 44 76
 29 45 5
 29 46 34
 29 47 63
 29 48 92
 29 49 21
 29 50 50
 29 51 79
 29 52 8
 29 53 37
 29 54 66
 29 55 95
 29 56 24
 29 57 53
 29 58 82
 29 59 11
 29 60 40
 29 61 69
 29 62 98
 29 63 27
 29 64 56
 29 65 85
 29 66 14
 29 67 43
 29 68 72
 29 69 1
 29 70 30
 29 71 59
 29 72 88
 29 73 17
 29 74 46
 29 75 75
 29 76 4
 29 77 33
 29 78 62
 29 79 91
 30 31 30
 30 32 60
 30 33 90
 30 34 20
 30 35 50
 30 36 80
 30 37 10
 30 38 40
 30 39 70
 30 40 0
 30 41 30
 30 42 60
 30 43 90
 30 44 20
 30 45 50
 30 46 80
 30 47 10
 30 48 40
 30 49 70
 30 50 0
 30 51 30
 30 52 60
 30 53 90
 30 54 20
 30 55 50
 30 56 80
 30 57 10
 30 58 40
 30 59 70
 30 60 0
 30 61 30
 30 62 60
 30 63 90
 30 64 20
 30 65 50
 30 66 80
 30 67 10
 30 68 40
 30 69 70
 30 70 0
 30 71 30
 30 72 60
 30 73 90
 30 74 20
 30 75 50
 30 76 80
 30 77 10
 30 78 40
 30 79 70
 31 32 92
 31 33 23
 31 34 54
 31 35 85
 31 36 16
 31 37 47
 31 38 78
 31 39 9
 31 40 40
 31 41 71
 31 42 2
 31 43 33
 31 44 64
 31 45 95
 31 46 26
 31 47 57
 31 48 88
 31 49 19
 31 50 50
 31 51 81
 31 52 12
 31 53 43
 31 54 74
 31 55 5
 31 56 36
 31 57 67
 31 58 98
 31 59 29
 31 60 60
 31 61 91
 31 62 22
 31 63 53
 31 64 84
 31 65 15
 31 66 46
 31 67 77
 31 68 8
 31 69 39
 31 70 70
 31 71 1
 31 72 32
 31 73 63
 31 74 94
 31 75 25
 31 76 56
 31 77 87
 31 78 18
 31 79 49
 32 33 56
 32 34 88
 32 35 20
 32 36 52
 32 37 84
 32 38 16
 32 39 48
 32 40 80
 32 41 12
 32 42 44
 32 43 76
 32 44 8
 32 45 40
 32 46 72
 32 47 4
 32 48 36
 32 49 68
 32 50 0
 32 51 32
 32 52 64
 32 53 96
 32 54 28
 32 55 60
 32 56 92
 32 57 24
 32 58 56
 32 59 88
 32 60 20
 32 61 52
 32 62 84
 32 63 16
 32 64 48
 32 65 80
 32 66 12
 32 67 44
 32 68 76
 32 69 8
 32 70 40
 32 71 72
 32 72 4
 32 73 36
 32 74 68
 32 75 0
 32 76 32
 32 77 64
