33 528
 20 27 40
 20 28 60
 20 29 80
 20 30 0
 20 31 20
 20 32 40
 20 33 60
 21 22 62
 21 23 83
 21 24 4
 21 25 25
 21 26 46
 21 27 67
 21 28 88
 21 29 9
 21 30 30
 21 31 51
 21 32 72
 21 33 93
 22 23 6
 22 24 28
 22 25 50
 22 26 72
 22 27 94
 22 28 16
 22 29 38
 22 30 60
 22 31 82
 22 32 4
 22 33 26
 23 24 52
 23 25 75
 23 26 98
 23 27 21
 23 28 44
 23 29 67
 23 30 90
 23 31 13
 23 32 36
 23 33 59
 24 25 0
 24 26 24
 24 27 48
 24 28 72
 24 29 96
 24 30 20
 24 31 44
 24 32 68
 24 33 92
 25 26 50
 25 27 75
 25 28 0
 25 29 25
 25 30 50
 25 31 75
 25 32 0
 25 33 25
 26 27 2
 26 28 28
 26 29 54
 26 30 80
 26 31 6
 26 32 32
 26 33 58
 27 28 56
 27 29 83
 27 30 10
 27 31 37
 27 32 64
 27 33 91
 28 29 12
 28 30 40
 28 31 68
 28 32 96
 28 33 24
 29 30 70
 29 31 99
 29 32 28
 29 33 57
 30 31 30
 30 32 60
 30 33 90
 31 32 92
 31 33 23
 32 33 56
 
